# gapseq version: 1.4.0
# Transporter sequence DB md5sum: b99a77e (2024-11-21)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|O28846|1.A.8.13.1	1.A.8.13.1	GLYCEROL	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|O28846|1.A.8.13.1	30.638	3.27e-08	50.1	84	LS483440.1 Gemella morbillorum strain NCTC11323 genome assembly, chromosome: 1	352565	353200	transporter
gnl|TC-DB|Q9C4Z5|1.A.8.13.2	1.A.8.13.2	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q9C4Z5|1.A.8.13.2	25.735	1.80e-13	65.9	95	LS483440.1 Gemella morbillorum strain NCTC11323 genome assembly, chromosome: 1	352565	353302	transporter
gnl|TC-DB|Q8Y6Z1|1.A.8.2.11	1.A.8.2.1	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q8Y6Z1|1.A.8.2.11	32.061	2.19e-23	95.9	89	LS483440.1 Gemella morbillorum strain NCTC11323 genome assembly, chromosome: 1	352553	353329	transporter
gnl|TC-DB|ABT13584.1|1.A.8.2.10	1.A.8.2.10	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|ABT13584.1|1.A.8.2.10	24.074	2.82e-11	59.7	97	LS483440.1 Gemella morbillorum strain NCTC11323 genome assembly, chromosome: 1	352562	353329	transporter
gnl|TC-DB|P22094|1.A.8.2.2	1.A.8.2.2	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|P22094|1.A.8.2.2	23.986	5.77e-09	53.1	99	LS483440.1 Gemella morbillorum strain NCTC11323 genome assembly, chromosome: 1	352559	353323	transporter
gnl|TC-DB|P52280|1.A.8.2.3	1.A.8.2.3	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|P52280|1.A.8.2.3	27.444	2.67e-10	56.2	97	LS483440.1 Gemella morbillorum strain NCTC11323 genome assembly, chromosome: 1	352574	353323	transporter
gnl|TC-DB|C6VJ63|1.A.8.2.4	1.A.8.2.4	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|C6VJ63|1.A.8.2.4	22.835	4.43e-09	52.4	97	LS483440.1 Gemella morbillorum strain NCTC11323 genome assembly, chromosome: 1	352568	353311	transporter
gnl|TC-DB|D7V7W8|1.A.8.2.5	1.A.8.2.5	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|D7V7W8|1.A.8.2.5	32.110	3.08e-20	85.5	83	LS483440.1 Gemella morbillorum strain NCTC11323 genome assembly, chromosome: 1	352574	353200	transporter
gnl|TC-DB|D7V8E7|1.A.8.2.6	1.A.8.2.6	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|D7V8E7|1.A.8.2.6	29.880	4.25e-18	79.3	93	LS483440.1 Gemella morbillorum strain NCTC11323 genome assembly, chromosome: 1	352550	353284	transporter
gnl|TC-DB|D7VEY8|1.A.8.2.7	1.A.8.2.7	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|D7VEY8|1.A.8.2.7	26.531	1.72e-12	63.2	89	LS483440.1 Gemella morbillorum strain NCTC11323 genome assembly, chromosome: 1	352565	353269	transporter
gnl|TC-DB|D7VC84|1.A.8.2.8	1.A.8.2.8	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|D7VC84|1.A.8.2.8	24.206	0.004	34.3	96	LS483440.1 Gemella morbillorum strain NCTC11323 genome assembly, chromosome: 1	352574	353311	transporter
gnl|TC-DB|D0JBC9|1.A.8.2.9	1.A.8.2.9	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|D0JBC9|1.A.8.2.9	26.154	4.42e-17	76.6	95	LS483440.1 Gemella morbillorum strain NCTC11323 genome assembly, chromosome: 1	352586	353305	transporter
gnl|TC-DB|729057658|1.A.8.8.17	1.A.8.8.17	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|729057658|1.A.8.8.17	26.172	0.002	35.4	76	LS483440.1 Gemella morbillorum strain NCTC11323 genome assembly, chromosome: 1	352577	353326	transporter
gnl|TC-DB|O43315|1.A.8.9.14	1.A.8.9.1	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|O43315|1.A.8.9.14	34.091	1.81e-39	143	86	LS483440.1 Gemella morbillorum strain NCTC11323 genome assembly, chromosome: 1	352541	353329	transporter
gnl|TC-DB|806392255|1.A.8.9.10	1.A.8.9.10	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|806392255|1.A.8.9.10	31.541	9.44e-32	120	92	LS483440.1 Gemella morbillorum strain NCTC11323 genome assembly, chromosome: 1	352532	353353	transporter
gnl|TC-DB|Q8WPZ6|1.A.8.9.13	1.A.8.9.13	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q8WPZ6|1.A.8.9.13	26.562	1.06e-19	84.7	92	LS483440.1 Gemella morbillorum strain NCTC11323 genome assembly, chromosome: 1	352565	353332	transporter
gnl|TC-DB|O43315|1.A.8.9.14	1.A.8.9.14	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|O43315|1.A.8.9.14	34.091	1.81e-39	143	86	LS483440.1 Gemella morbillorum strain NCTC11323 genome assembly, chromosome: 1	352541	353329	transporter
gnl|TC-DB|ALA27401|1.A.8.9.17	1.A.8.9.17	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|ALA27401|1.A.8.9.17	30.827	3.32e-20	88.2	76	LS483440.1 Gemella morbillorum strain NCTC11323 genome assembly, chromosome: 1	352565	353329	transporter
gnl|TC-DB|Q388I5|1.A.8.9.19	1.A.8.9.19	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q388I5|1.A.8.9.19	26.374	3.77e-15	72.4	81	LS483440.1 Gemella morbillorum strain NCTC11323 genome assembly, chromosome: 1	352523	353326	transporter
gnl|TC-DB|P56627|1.A.8.9.2	1.A.8.9.2	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|P56627|1.A.8.9.2	32.384	1.52e-36	134	92	LS483440.1 Gemella morbillorum strain NCTC11323 genome assembly, chromosome: 1	352541	353347	transporter
gnl|TC-DB|Q6ZXT2|1.A.8.9.21	1.A.8.9.21	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q6ZXT2|1.A.8.9.21	28.846	3.96e-24	99.0	80	LS483440.1 Gemella morbillorum strain NCTC11323 genome assembly, chromosome: 1	352523	353299	transporter
gnl|TC-DB|Q6Q1Q6|1.A.8.9.3	1.A.8.9.3	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q6Q1Q6|1.A.8.9.3	26.316	2.85e-19	84.0	77	LS483440.1 Gemella morbillorum strain NCTC11323 genome assembly, chromosome: 1	352649	353332	transporter
gnl|TC-DB|Q6Q1Q6|1.A.8.9.3	1.A.8.9.3	sodium	EX_cpd00971_e0	rxn34393,rxn34515,rxn10899	gnl|TC-DB|Q6Q1Q6|1.A.8.9.3	26.316	2.85e-19	84.0	77	LS483440.1 Gemella morbillorum strain NCTC11323 genome assembly, chromosome: 1	352649	353332	transporter
gnl|TC-DB|F6QEC2|1.A.8.9.9	1.A.8.9.9	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|F6QEC2|1.A.8.9.9	30.798	2.58e-30	116	86	LS483440.1 Gemella morbillorum strain NCTC11323 genome assembly, chromosome: 1	352565	353353	transporter
gnl|TC-DB|P0C931|1.C.32.2.2	1.C.32.2.2	chloride	EX_cpd00099_e0	rxn18908	gnl|TC-DB|P0C931|1.C.32.2.2	75.000	3.5	18.5	80	LS483440.1 Gemella morbillorum strain NCTC11323 genome assembly, chromosome: 1	1551062	1551027	transporter
gnl|TC-DB|P0C931|1.C.32.2.2	1.C.32.2.2	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|P0C931|1.C.32.2.2	75.000	3.5	18.5	80	LS483440.1 Gemella morbillorum strain NCTC11323 genome assembly, chromosome: 1	1551062	1551027	transporter
gnl|TC-DB|Q9HC98|1.I.1.1.3	1.I.1.1.3	Potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|Q9HC98|1.I.1.1.3	28.148	4.21e-26	105	86	LS483440.1 Gemella morbillorum strain NCTC11323 genome assembly, chromosome: 1	900877	900104	transporter
gnl|TC-DB|C4ZZU4|2.A.1.14.40	2.A.1.14.40	D-glucarate	EX_cpd00609_e0	rxn05572,rxn08613	gnl|TC-DB|C4ZZU4|2.A.1.14.40	21.308	1.26e-05	43.9	88	LS483440.1 Gemella morbillorum strain NCTC11323 genome assembly, chromosome: 1	392094	390925	transporter
gnl|TC-DB|P94774|2.A.1.14.41	2.A.1.14.41	galacturonate	EX_cpd00280_e0	rxn05673,rxn08588	gnl|TC-DB|P94774|2.A.1.14.41	23.985	4.63e-09	53.9	76	LS483440.1 Gemella morbillorum strain NCTC11323 genome assembly, chromosome: 1	392076	391270	transporter
gnl|TC-DB|P94774|2.A.1.14.41	2.A.1.14.41	glucuronate	EX_cpd00164_e0	rxn05574,rxn08622	gnl|TC-DB|P94774|2.A.1.14.41	23.985	4.63e-09	53.9	76	LS483440.1 Gemella morbillorum strain NCTC11323 genome assembly, chromosome: 1	392076	391270	transporter
gnl|TC-DB|P0AA76|2.A.1.14.7	2.A.1.14.7	D-galactonate	EX_cpd00653_e0	rxn08578,rxn10160	gnl|TC-DB|P0AA76|2.A.1.14.7	24.242	1.76e-16	78.2	81	LS483440.1 Gemella morbillorum strain NCTC11323 genome assembly, chromosome: 1	392100	391063	transporter
gnl|TC-DB|Q04FN1|2.A.1.17.2	2.A.1.17.2	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q04FN1|2.A.1.17.2	25.581	1.27e-16	78.2	83	LS483440.1 Gemella morbillorum strain NCTC11323 genome assembly, chromosome: 1	2546	3532	transporter
gnl|TC-DB|P28246|2.A.1.2.7	2.A.1.2.7	chloride	EX_cpd00099_e0	rxn08233,rxn30474	gnl|TC-DB|P28246|2.A.1.2.7	26.952	1.01e-26	108	99	LS483440.1 Gemella morbillorum strain NCTC11323 genome assembly, chromosome: 1	1567527	1568684	transporter
gnl|TC-DB|P28246|2.A.1.2.7	2.A.1.2.7	copper	EX_cpd00058_e0	rxn08275,rxn29258,rxn05212,rxn08274,rxn38516	gnl|TC-DB|P28246|2.A.1.2.7	26.952	1.01e-26	108	99	LS483440.1 Gemella morbillorum strain NCTC11323 genome assembly, chromosome: 1	1567527	1568684	transporter
gnl|TC-DB|P28246|2.A.1.2.7	2.A.1.2.7	L-cysteine	EX_cpd00084_e0	rxn09690	gnl|TC-DB|P28246|2.A.1.2.7	26.952	1.01e-26	108	99	LS483440.1 Gemella morbillorum strain NCTC11323 genome assembly, chromosome: 1	1567527	1568684	transporter
gnl|TC-DB|P28246|2.A.1.2.7	2.A.1.2.7	phenylacetate	EX_cpd00489_e0	rxn10559,rxn30233,rxn30234	gnl|TC-DB|P28246|2.A.1.2.7	26.952	1.01e-26	108	99	LS483440.1 Gemella morbillorum strain NCTC11323 genome assembly, chromosome: 1	1567527	1568684	transporter
gnl|TC-DB|ATI23676.1|2.A.133.1.1	2.A.133.1.1	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|ATI23676.1|2.A.133.1.1	37.255	2.76e-23	92.0	86	LS483440.1 Gemella morbillorum strain NCTC11323 genome assembly, chromosome: 1	1537747	1537298	transporter
gnl|TC-DB|ATI23676.1|2.A.133.1.1	2.A.133.1.1	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|ATI23676.1|2.A.133.1.1	37.255	2.76e-23	92.0	86	LS483440.1 Gemella morbillorum strain NCTC11323 genome assembly, chromosome: 1	1537747	1537298	transporter
gnl|TC-DB|Q9ZE92|2.A.1.4.11	2.A.1.4.1	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|Q9ZE92|2.A.1.4.11	33.176	3.17e-61	211	97	LS483440.1 Gemella morbillorum strain NCTC11323 genome assembly, chromosome: 1	392109	390838	transporter
gnl|TC-DB|Q9ZE92|2.A.1.4.11	2.A.1.4.1	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|Q9ZE92|2.A.1.4.11	33.176	3.17e-61	211	97	LS483440.1 Gemella morbillorum strain NCTC11323 genome assembly, chromosome: 1	392109	390838	transporter
gnl|TC-DB|Q9ZE92|2.A.1.4.11	2.A.1.4.1	propionate	EX_cpd00141_e0	rxn05634,rxn09171	gnl|TC-DB|Q9ZE92|2.A.1.4.11	33.176	3.17e-61	211	97	LS483440.1 Gemella morbillorum strain NCTC11323 genome assembly, chromosome: 1	392109	390838	transporter
gnl|TC-DB|O69759|2.A.1.4.10	2.A.1.4.10	propionate	EX_cpd00141_e0	rxn05634,rxn09171	gnl|TC-DB|O69759|2.A.1.4.10	23.944	1.37e-21	94.0	96	LS483440.1 Gemella morbillorum strain NCTC11323 genome assembly, chromosome: 1	392079	390829	transporter
gnl|TC-DB|Q9ZE92|2.A.1.4.11	2.A.1.4.11	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|Q9ZE92|2.A.1.4.11	33.176	3.17e-61	211	97	LS483440.1 Gemella morbillorum strain NCTC11323 genome assembly, chromosome: 1	392109	390838	transporter
gnl|TC-DB|Q9ZE92|2.A.1.4.11	2.A.1.4.11	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|Q9ZE92|2.A.1.4.11	33.176	3.17e-61	211	97	LS483440.1 Gemella morbillorum strain NCTC11323 genome assembly, chromosome: 1	392109	390838	transporter
gnl|TC-DB|P33231|2.A.14.1.1	2.A.14.1.1	glycolate	EX_cpd00139_e0	rxn05470,rxn08651,rxn08652,rxn12367	gnl|TC-DB|P33231|2.A.14.1.1	49.038	2.08e-116	376	99	LS483440.1 Gemella morbillorum strain NCTC11323 genome assembly, chromosome: 1	1147239	1145713	transporter
gnl|TC-DB|P33231|2.A.14.1.1	2.A.14.1.1	lactate	EX_cpd00159_e0	rxn05602,rxn08794,rxn10818,rxn12365,rxn13334	gnl|TC-DB|P33231|2.A.14.1.1	49.038	2.08e-116	376	99	LS483440.1 Gemella morbillorum strain NCTC11323 genome assembly, chromosome: 1	1147239	1145713	transporter
gnl|TC-DB|P33231|2.A.14.1.1	2.A.14.1.1	lactate	EX_cpd00221_e0	rxn08350,rxn09772,rxn10171,rxn12366	gnl|TC-DB|P33231|2.A.14.1.1	49.038	2.08e-116	376	99	LS483440.1 Gemella morbillorum strain NCTC11323 genome assembly, chromosome: 1	1147239	1145713	transporter
gnl|TC-DB|Q46839|2.A.14.1.2	2.A.14.1.2	glycolate	EX_cpd00139_e0	rxn05470,rxn08651,rxn08652,rxn12367	gnl|TC-DB|Q46839|2.A.14.1.2	50.000	2.93e-133	425	99	LS483440.1 Gemella morbillorum strain NCTC11323 genome assembly, chromosome: 1	1147356	1145740	transporter
gnl|TC-DB|Q46839|2.A.14.1.2	2.A.14.1.2	lactate	EX_cpd00159_e0	rxn05602,rxn08794,rxn10818,rxn12365,rxn13334	gnl|TC-DB|Q46839|2.A.14.1.2	50.000	2.93e-133	425	99	LS483440.1 Gemella morbillorum strain NCTC11323 genome assembly, chromosome: 1	1147356	1145740	transporter
gnl|TC-DB|Q46839|2.A.14.1.2	2.A.14.1.2	lactate	EX_cpd00221_e0	rxn08350,rxn09772,rxn10171,rxn12366	gnl|TC-DB|Q46839|2.A.14.1.2	50.000	2.93e-133	425	99	LS483440.1 Gemella morbillorum strain NCTC11323 genome assembly, chromosome: 1	1147356	1145740	transporter
gnl|TC-DB|P71067|2.A.14.1.3	2.A.14.1.3	(R)-lactate	EX_cpd00221_e0	rxn08350,rxn09772,rxn10171,rxn12366	gnl|TC-DB|P71067|2.A.14.1.3	57.719	0.0	563	99	LS483440.1 Gemella morbillorum strain NCTC11323 genome assembly, chromosome: 1	1147350	1145713	transporter
gnl|TC-DB|P71067|2.A.14.1.3	2.A.14.1.3	(S)-lactate	EX_cpd00159_e0	rxn05602,rxn08794,rxn10818,rxn12365,rxn13334	gnl|TC-DB|P71067|2.A.14.1.3	57.719	0.0	563	99	LS483440.1 Gemella morbillorum strain NCTC11323 genome assembly, chromosome: 1	1147350	1145713	transporter
gnl|TC-DB|P12681|2.A.1.4.2	2.A.1.4.2	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|P12681|2.A.1.4.2	36.819	8.89e-82	272	98	LS483440.1 Gemella morbillorum strain NCTC11323 genome assembly, chromosome: 1	392139	390805	transporter
gnl|TC-DB|Q57251|2.A.14.2.1	2.A.14.2.1	L-lactate	EX_cpd00159_e0	rxn05602,rxn08794,rxn10818,rxn12365,rxn13334	gnl|TC-DB|Q57251|2.A.14.2.1	25.776	1.36e-15	76.3	75	LS483440.1 Gemella morbillorum strain NCTC11323 genome assembly, chromosome: 1	1418387	1419592	transporter
gnl|TC-DB|AOY58527|2.A.14.2.2	2.A.14.2.2	lactate	EX_cpd00159_e0	rxn05602,rxn08794,rxn10818,rxn12365,rxn13334	gnl|TC-DB|AOY58527|2.A.14.2.2	27.717	2.15e-36	142	94	LS483440.1 Gemella morbillorum strain NCTC11323 genome assembly, chromosome: 1	1147317	1145794	transporter
gnl|TC-DB|AOY58527|2.A.14.2.2	2.A.14.2.2	lactate	EX_cpd00221_e0	rxn08350,rxn09772,rxn10171,rxn12366	gnl|TC-DB|AOY58527|2.A.14.2.2	27.717	2.15e-36	142	94	LS483440.1 Gemella morbillorum strain NCTC11323 genome assembly, chromosome: 1	1147317	1145794	transporter
gnl|TC-DB|P08194|2.A.1.4.3	2.A.1.4.3	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|P08194|2.A.1.4.3	55.582	3.39e-135	426	93	LS483440.1 Gemella morbillorum strain NCTC11323 genome assembly, chromosome: 1	392139	390880	transporter
gnl|TC-DB|P08194|2.A.1.4.3	2.A.1.4.3	glycerol-3-phosphate	EX_cpd00080_e0	rxn05578	gnl|TC-DB|P08194|2.A.1.4.3	55.582	3.39e-135	426	93	LS483440.1 Gemella morbillorum strain NCTC11323 genome assembly, chromosome: 1	392139	390880	transporter
gnl|TC-DB|P08194|2.A.1.4.3	2.A.1.4.3	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|P08194|2.A.1.4.3	55.582	3.39e-135	426	93	LS483440.1 Gemella morbillorum strain NCTC11323 genome assembly, chromosome: 1	392139	390880	transporter
gnl|TC-DB|P09836|2.A.1.4.4	2.A.1.4.4	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|P09836|2.A.1.4.4	36.516	6.16e-85	280	94	LS483440.1 Gemella morbillorum strain NCTC11323 genome assembly, chromosome: 1	392139	390889	transporter
gnl|TC-DB|O43826|2.A.1.4.5	2.A.1.4.5	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|O43826|2.A.1.4.5	27.460	1.27e-35	136	99	LS483440.1 Gemella morbillorum strain NCTC11323 genome assembly, chromosome: 1	392073	390808	transporter
gnl|TC-DB|O43826|2.A.1.4.5	2.A.1.4.5	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|O43826|2.A.1.4.5	27.460	1.27e-35	136	99	LS483440.1 Gemella morbillorum strain NCTC11323 genome assembly, chromosome: 1	392073	390808	transporter
gnl|TC-DB|Q9Z7N9|2.A.1.4.6	2.A.1.4.6	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|Q9Z7N9|2.A.1.4.6	41.262	1.15e-96	315	89	LS483440.1 Gemella morbillorum strain NCTC11323 genome assembly, chromosome: 1	392097	390895	transporter
gnl|TC-DB|Q8TED4|2.A.1.4.8	2.A.1.4.8	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|Q8TED4|2.A.1.4.8	26.379	4.24e-12	65.1	81	LS483440.1 Gemella morbillorum strain NCTC11323 genome assembly, chromosome: 1	391983	390826	transporter
gnl|TC-DB|Q8TED4|2.A.1.4.8	2.A.1.4.8	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|Q8TED4|2.A.1.4.8	26.379	4.24e-12	65.1	81	LS483440.1 Gemella morbillorum strain NCTC11323 genome assembly, chromosome: 1	391983	390826	transporter
gnl|TC-DB|Q8NCC5|2.A.1.4.9	2.A.1.4.9	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|Q8NCC5|2.A.1.4.9	25.500	3.92e-16	77.8	79	LS483440.1 Gemella morbillorum strain NCTC11323 genome assembly, chromosome: 1	391944	390853	transporter
gnl|TC-DB|Q8NCC5|2.A.1.4.9	2.A.1.4.9	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|Q8NCC5|2.A.1.4.9	25.500	3.92e-16	77.8	79	LS483440.1 Gemella morbillorum strain NCTC11323 genome assembly, chromosome: 1	391944	390853	transporter
gnl|TC-DB|C4IKV8|2.A.16.6.2	2.A.16.6.2	malic acid	EX_cpd00130_e0	rxn05207,rxn05605,rxn08865,rxn08866,rxn10153,rxn10156,rxn12446,rxn34241,rxn34242	gnl|TC-DB|C4IKV8|2.A.16.6.2	28.571	9.31e-21	89.4	82	LS483440.1 Gemella morbillorum strain NCTC11323 genome assembly, chromosome: 1	447790	447020	transporter
gnl|TC-DB|Q04DP6|2.A.1.68.1	2.A.1.68.1	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q04DP6|2.A.1.68.1	32.764	6.02e-37	139	86	LS483440.1 Gemella morbillorum strain NCTC11323 genome assembly, chromosome: 1	404814	403804	transporter
gnl|TC-DB|P16256|2.A.21.1.1	2.A.21.1.1	pantothenate	EX_cpd00644_e0	rxn05308,rxn09165,rxn10180	gnl|TC-DB|P16256|2.A.21.1.1	42.619	6.44e-83	276	87	LS483440.1 Gemella morbillorum strain NCTC11323 genome assembly, chromosome: 1	538358	539617	transporter
