# gapseq version: 1.4.0
# Transporter sequence DB md5sum: b99a77e (2024-11-21)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|P33369|1.B.17.3.10	1.B.17.3.10	chloride	EX_cpd00099_e0	rxn18908	gnl|TC-DB|P33369|1.B.17.3.10	26.316	3.31e-21	95.1	98	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	3423214	3421994	transporter
gnl|TC-DB|P71470|1.C.29.1.1	1.C.29.1.1	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|P71470|1.C.29.1.1	31.373	4.9	21.9	91	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	4058550	4058401	transporter
gnl|TC-DB|Q8TDX7|1.I.1.1.3	1.I.1.1.3	Potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|Q8TDX7|1.I.1.1.3	23.308	0.14	31.2	81	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	2954259	2953603	transporter
gnl|TC-DB|P76264|2.A.107.1.1	2.A.107.1.1	manganese	EX_cpd00030_e0	rxn05618,rxn08946,rxn08951,rxn05149,rxn08947	gnl|TC-DB|P76264|2.A.107.1.1	38.037	1.16e-23	95.1	84	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	1409041	1408562	transporter
gnl|TC-DB|O27840|2.A.107.1.2	2.A.107.1.2	manganese	EX_cpd00030_e0	rxn05618,rxn08946,rxn08951,rxn05149,rxn08947	gnl|TC-DB|O27840|2.A.107.1.2	38.824	5.25e-26	101	89	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	1409062	1408553	transporter
gnl|TC-DB|WP_100324686.1|2.A.107.1.4	2.A.107.1.4	manganese	EX_cpd00030_e0	rxn05618,rxn08946,rxn08951,rxn05149,rxn08947	gnl|TC-DB|WP_100324686.1|2.A.107.1.4	28.421	3.87e-12	61.6	98	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	1409068	1408505	transporter
gnl|TC-DB|WP_089030044.1|2.A.107.1.5	2.A.107.1.5	manganese	EX_cpd00030_e0	rxn05618,rxn08946,rxn08951,rxn05149,rxn08947	gnl|TC-DB|WP_089030044.1|2.A.107.1.5	28.729	4.66e-13	64.3	92	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	1409041	1408499	transporter
gnl|TC-DB|P0AFF4|2.A.1.10.1	2.A.1.10.1	adenosine	EX_cpd00182_e0	rxn05318,rxn08068,rxn12381	gnl|TC-DB|P0AFF4|2.A.1.10.1	54.258	2.94e-143	449	97	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	1180260	1179034	transporter
gnl|TC-DB|P0AFF4|2.A.1.10.1	2.A.1.10.1	cytidine	EX_cpd00367_e0	rxn05198,rxn08289,rxn10857,rxn12413,rxn13338,rxn10997	gnl|TC-DB|P0AFF4|2.A.1.10.1	54.258	2.94e-143	449	97	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	1180260	1179034	transporter
gnl|TC-DB|P0AFF4|2.A.1.10.1	2.A.1.10.1	guanosine	EX_cpd00311_e0	rxn05204,rxn08671,rxn09747,rxn12427,rxn28613	gnl|TC-DB|P0AFF4|2.A.1.10.1	54.258	2.94e-143	449	97	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	1180260	1179034	transporter
gnl|TC-DB|P0AFF4|2.A.1.10.1	2.A.1.10.1	inosine	EX_cpd00246_e0	rxn05316,rxn08753,rxn12445,rxn28604	gnl|TC-DB|P0AFF4|2.A.1.10.1	54.258	2.94e-143	449	97	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	1180260	1179034	transporter
gnl|TC-DB|P0AFF4|2.A.1.10.1	2.A.1.10.1	thymidine	EX_cpd00184_e0	rxn05200,rxn09298,rxn10892,rxn12457	gnl|TC-DB|P0AFF4|2.A.1.10.1	54.258	2.94e-143	449	97	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	1180260	1179034	transporter
gnl|TC-DB|P45562|2.A.1.10.2	2.A.1.10.2	adenosine	EX_cpd00182_e0	rxn05318,rxn08068,rxn12381	gnl|TC-DB|P45562|2.A.1.10.2	56.459	1.94e-129	409	99	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	1180260	1179013	transporter
gnl|TC-DB|P45562|2.A.1.10.2	2.A.1.10.2	cytidine	EX_cpd00367_e0	rxn05198,rxn08289,rxn10857,rxn12413,rxn13338,rxn10997	gnl|TC-DB|P45562|2.A.1.10.2	56.459	1.94e-129	409	99	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	1180260	1179013	transporter
gnl|TC-DB|P45562|2.A.1.10.2	2.A.1.10.2	inosine	EX_cpd00246_e0	rxn05316,rxn08753,rxn12445,rxn28604	gnl|TC-DB|P45562|2.A.1.10.2	56.459	1.94e-129	409	99	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	1180260	1179013	transporter
gnl|TC-DB|P45562|2.A.1.10.2	2.A.1.10.2	thymidine	EX_cpd00184_e0	rxn05200,rxn09298,rxn10892,rxn12457	gnl|TC-DB|P45562|2.A.1.10.2	56.459	1.94e-129	409	99	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	1180260	1179013	transporter
gnl|TC-DB|P45562|2.A.1.10.2	2.A.1.10.2	xanthosine	EX_cpd01217_e0	rxn05680,rxn09381	gnl|TC-DB|P45562|2.A.1.10.2	56.459	1.94e-129	409	99	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	1180260	1179013	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.1	arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|E1WAV3|2.A.1.1.120	32.708	1.92e-80	269	100	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	2749910	2751295	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.1	arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|E1WAV3|2.A.1.1.120	32.708	1.92e-80	269	100	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	2749910	2751295	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.1	fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|E1WAV3|2.A.1.1.120	32.708	1.92e-80	269	100	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	2749910	2751295	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.1	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|E1WAV3|2.A.1.1.120	32.708	1.92e-80	269	100	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	2749910	2751295	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.1	galacturonate	EX_cpd00280_e0	rxn05673,rxn08588	gnl|TC-DB|E1WAV3|2.A.1.1.120	32.708	1.92e-80	269	100	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	2749910	2751295	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.1	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|E1WAV3|2.A.1.1.120	32.708	1.92e-80	269	100	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	2749910	2751295	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.1	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|E1WAV3|2.A.1.1.120	32.708	1.92e-80	269	100	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	2749910	2751295	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.1	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|E1WAV3|2.A.1.1.120	32.708	1.92e-80	269	100	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	2749910	2751295	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.1	lactose	EX_cpd00208_e0	rxn08779,rxn08781,rxn10169	gnl|TC-DB|E1WAV3|2.A.1.1.120	32.708	1.92e-80	269	100	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	2749910	2751295	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.1	maltose	EX_cpd00179_e0	rxn09673	gnl|TC-DB|E1WAV3|2.A.1.1.120	32.708	1.92e-80	269	100	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	2749910	2751295	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.1	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|E1WAV3|2.A.1.1.120	32.708	1.92e-80	269	100	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	2749910	2751295	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.1	trehalose	EX_cpd00794_e0	rxn09655,rxn09870	gnl|TC-DB|E1WAV3|2.A.1.1.120	32.708	1.92e-80	269	100	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	2749910	2751295	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.1	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|E1WAV3|2.A.1.1.120	32.708	1.92e-80	269	100	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	2749910	2751295	transporter
gnl|TC-DB|Q56ZZ7|2.A.1.1.102	2.A.1.1.102	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q56ZZ7|2.A.1.1.102	32.909	3.99e-44	166	83	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	1061936	1060554	transporter
gnl|TC-DB|Q0WWW9|2.A.1.1.103	2.A.1.1.103	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|Q0WWW9|2.A.1.1.103	32.632	2.22e-60	214	94	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	1061903	1060548	transporter
gnl|TC-DB|P30606|2.A.1.1.104	2.A.1.1.104	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|P30606|2.A.1.1.104	27.586	1.70e-38	150	80	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	2749862	2751292	transporter
gnl|TC-DB|P32465|2.A.1.1.108	2.A.1.1.108	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P32465|2.A.1.1.108	29.681	1.14e-46	174	92	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	5141789	5140461	transporter
gnl|TC-DB|P23585|2.A.1.1.111	2.A.1.1.111	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P23585|2.A.1.1.111	31.739	1.09e-51	188	86	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	5141780	5140521	transporter
gnl|TC-DB|Q9P3U6|2.A.1.1.112	2.A.1.1.112	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q9P3U6|2.A.1.1.112	25.160	1.12e-34	137	84	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	4943006	4944298	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|C4B4V9|2.A.1.1.116	35.828	7.07e-67	231	95	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	5141792	5140518	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|C4B4V9|2.A.1.1.116	35.828	7.07e-67	231	95	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	5141792	5140518	transporter
gnl|TC-DB|C4B4V9|2.A.1.1.116	2.A.1.1.116	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|C4B4V9|2.A.1.1.116	35.828	7.07e-67	231	95	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	5141792	5140518	transporter
gnl|TC-DB|G4N740|2.A.1.1.117	2.A.1.1.117	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|G4N740|2.A.1.1.117	30.201	5.84e-46	171	86	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	5141777	5140521	transporter
gnl|TC-DB|A2R3H2|2.A.1.1.119	2.A.1.1.119	galacturonate	EX_cpd00280_e0	rxn05673,rxn08588	gnl|TC-DB|A2R3H2|2.A.1.1.119	29.167	1.55e-39	151	95	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	5141672	5140461	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.12	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|E1WAV3|2.A.1.1.120	32.708	1.92e-80	269	100	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	2749910	2751295	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.12	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|E1WAV3|2.A.1.1.120	32.708	1.92e-80	269	100	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	2749910	2751295	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.12	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|E1WAV3|2.A.1.1.120	32.708	1.92e-80	269	100	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	2749910	2751295	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.12	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|E1WAV3|2.A.1.1.120	32.708	1.92e-80	269	100	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	2749910	2751295	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.12	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|E1WAV3|2.A.1.1.120	32.708	1.92e-80	269	100	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	2749910	2751295	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.12	trehalose	EX_cpd00794_e0	rxn09655,rxn09870	gnl|TC-DB|E1WAV3|2.A.1.1.120	32.708	1.92e-80	269	100	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	2749910	2751295	transporter
gnl|TC-DB|E1WAV3|2.A.1.1.120	2.A.1.1.120	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|E1WAV3|2.A.1.1.120	32.708	1.92e-80	269	100	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	2749910	2751295	transporter
gnl|TC-DB|E1WAV4|2.A.1.1.121	2.A.1.1.121	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|E1WAV4|2.A.1.1.121	29.892	3.10e-63	220	99	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	1061921	1060560	transporter
gnl|TC-DB|AGG19156.1|2.A.1.1.122	2.A.1.1.122	sorbitol	EX_cpd00588_e0	rxn05648	gnl|TC-DB|AGG19156.1|2.A.1.1.122	32.151	5.08e-53	191	95	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	4943054	4944295	transporter
gnl|TC-DB|AIU41385.1|2.A.1.1.123	2.A.1.1.123	sorbitol	EX_cpd00588_e0	rxn05648	gnl|TC-DB|AIU41385.1|2.A.1.1.123	30.297	1.18e-59	211	95	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	4942991	4944295	transporter
gnl|TC-DB|Q9LT15|2.A.1.1.124	2.A.1.1.124	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|Q9LT15|2.A.1.1.124	29.132	2.19e-48	177	92	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	1061909	1060560	transporter
gnl|TC-DB|Q9LT15|2.A.1.1.124	2.A.1.1.124	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q9LT15|2.A.1.1.124	29.132	2.19e-48	177	92	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	1061909	1060560	transporter
gnl|TC-DB|Q9LT15|2.A.1.1.124	2.A.1.1.124	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|Q9LT15|2.A.1.1.124	29.132	2.19e-48	177	92	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	1061909	1060560	transporter
gnl|TC-DB|C4QVV9|2.A.1.1.125	2.A.1.1.125	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|C4QVV9|2.A.1.1.125	26.812	3.17e-34	135	87	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	5141687	5140524	transporter
gnl|TC-DB|A8DCT2|2.A.1.1.126	2.A.1.1.126	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|A8DCT2|2.A.1.1.126	28.817	6.69e-40	154	80	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	1061897	1060563	transporter
gnl|TC-DB|A5Y0C3|2.A.1.1.128	2.A.1.1.128	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|A5Y0C3|2.A.1.1.128	29.587	8.78e-42	157	94	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	1061810	1060554	transporter
gnl|TC-DB|A5LGM7|2.A.1.1.129	2.A.1.1.129	trehalose	EX_cpd00794_e0	rxn09655,rxn09870	gnl|TC-DB|A5LGM7|2.A.1.1.129	30.621	2.02e-49	181	91	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	5141843	5140515	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.13	fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|I1M280|2.A.1.1.132	31.533	2.14e-51	187	90	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	5141816	5140479	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.13	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|I1M280|2.A.1.1.132	31.533	2.14e-51	187	90	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	5141816	5140479	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.13	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|I1M280|2.A.1.1.132	31.533	2.14e-51	187	90	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	5141816	5140479	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.13	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|I1M280|2.A.1.1.132	31.533	2.14e-51	187	90	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	5141816	5140479	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.13	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|I1M280|2.A.1.1.132	31.533	2.14e-51	187	90	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	5141816	5140479	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.13	maltose	EX_cpd00179_e0	rxn09673	gnl|TC-DB|I1M280|2.A.1.1.132	31.533	2.14e-51	187	90	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	5141816	5140479	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.13	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|I1M280|2.A.1.1.132	31.533	2.14e-51	187	90	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	5141816	5140479	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.13	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|I1M280|2.A.1.1.132	31.533	2.14e-51	187	90	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	5141816	5140479	transporter
gnl|TC-DB|Q63ZP5|2.A.1.1.130	2.A.1.1.130	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q63ZP5|2.A.1.1.130	30.372	3.03e-44	165	97	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	2749904	2751289	transporter
gnl|TC-DB|AIU34725.1|2.A.1.1.131	2.A.1.1.131	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|AIU34725.1|2.A.1.1.131	25.755	3.20e-48	177	91	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	2749919	2751301	transporter
gnl|TC-DB|I1M280|2.A.1.1.132	2.A.1.1.132	Glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|I1M280|2.A.1.1.132	31.533	2.14e-51	187	90	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	5141816	5140479	transporter
gnl|TC-DB|N0A4A7|2.A.1.1.133	2.A.1.1.133	Glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|N0A4A7|2.A.1.1.133	30.128	2.29e-39	150	97	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	4943033	4944292	transporter
gnl|TC-DB|OAY61114.1|2.A.1.1.134	2.A.1.1.134	fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|OAY61114.1|2.A.1.1.134	26.653	7.38e-39	149	91	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	2749895	2751295	transporter
gnl|TC-DB|OAY61114.1|2.A.1.1.134	2.A.1.1.134	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|OAY61114.1|2.A.1.1.134	26.653	7.38e-39	149	91	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	2749895	2751295	transporter
gnl|TC-DB|OAY61114.1|2.A.1.1.134	2.A.1.1.134	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|OAY61114.1|2.A.1.1.134	26.653	7.38e-39	149	91	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	2749895	2751295	transporter
gnl|TC-DB|OAY61114.1|2.A.1.1.134	2.A.1.1.134	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|OAY61114.1|2.A.1.1.134	26.653	7.38e-39	149	91	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	2749895	2751295	transporter
gnl|TC-DB|OAY61114.1|2.A.1.1.134	2.A.1.1.134	xylose	EX_cpd00154_e0	rxn05671,rxn09384	gnl|TC-DB|OAY61114.1|2.A.1.1.134	26.653	7.38e-39	149	91	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	2749895	2751295	transporter
gnl|TC-DB|OAY27969.1|2.A.1.1.135	2.A.1.1.135	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|OAY27969.1|2.A.1.1.135	28.041	1.24e-36	142	94	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	1061909	1060566	transporter
gnl|TC-DB|OAY55788.1|2.A.1.1.136	2.A.1.1.136	fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|OAY55788.1|2.A.1.1.136	28.767	1.01e-43	164	89	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	2749901	2751295	transporter
gnl|TC-DB|OAY55788.1|2.A.1.1.136	2.A.1.1.136	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|OAY55788.1|2.A.1.1.136	28.767	1.01e-43	164	89	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	2749901	2751295	transporter
gnl|TC-DB|OAY55788.1|2.A.1.1.136	2.A.1.1.136	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|OAY55788.1|2.A.1.1.136	28.767	1.01e-43	164	89	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	2749901	2751295	transporter
gnl|TC-DB|AKU75155.2|2.A.1.1.137	2.A.1.1.137	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|AKU75155.2|2.A.1.1.137	23.554	9.70e-27	113	83	CR626927.1 Bacteroides fragilis NCTC 9343, complete genome	1061912	1060533	transporter
