# gapseq version: 1.4.0
# Transporter sequence DB md5sum: b99a77e (2024-11-21)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|Q7BEC4|2.A.1.1.35	2.A.1.1.35	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q7BEC4|2.A.1.1.35	27.681	1.38e-23	101	80	AP021898.1 Akkermansia muciniphila JCM 30893 DNA, complete genome	540965	539787	transporter
gnl|TC-DB|P36554|2.A.1.3.26	2.A.1.3.26	arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|P36554|2.A.1.3.26	41.084	1.34e-80	270	93	AP021898.1 Akkermansia muciniphila JCM 30893 DNA, complete genome	1089513	1088191	transporter
gnl|TC-DB|P36554|2.A.1.3.26	2.A.1.3.26	arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|P36554|2.A.1.3.26	41.084	1.34e-80	270	93	AP021898.1 Akkermansia muciniphila JCM 30893 DNA, complete genome	1089513	1088191	transporter
gnl|TC-DB|P36554|2.A.1.3.26	2.A.1.3.26	deoxycholate	EX_cpd02733_e0	rxn43262	gnl|TC-DB|P36554|2.A.1.3.26	41.084	1.34e-80	270	93	AP021898.1 Akkermansia muciniphila JCM 30893 DNA, complete genome	1089513	1088191	transporter
gnl|TC-DB|P0C105|2.A.1.7.2	2.A.1.7.2	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|P0C105|2.A.1.7.2	26.457	7.73e-39	145	92	AP021898.1 Akkermansia muciniphila JCM 30893 DNA, complete genome	2408218	2406884	transporter
gnl|TC-DB|P0C105|2.A.1.7.2	2.A.1.7.2	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P0C105|2.A.1.7.2	26.457	7.73e-39	145	92	AP021898.1 Akkermansia muciniphila JCM 30893 DNA, complete genome	2408218	2406884	transporter
gnl|TC-DB|P0C105|2.A.1.7.2	2.A.1.7.2	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|P0C105|2.A.1.7.2	26.457	7.73e-39	145	92	AP021898.1 Akkermansia muciniphila JCM 30893 DNA, complete genome	2408218	2406884	transporter
gnl|TC-DB|Q05085|2.A.17.3.1	2.A.17.3.1	histidine	EX_cpd00119_e0	rxn05299,rxn08719,rxn09744,rxn13314,rxn34384	gnl|TC-DB|Q05085|2.A.17.3.1	25.000	5.45e-19	88.2	78	AP021898.1 Akkermansia muciniphila JCM 30893 DNA, complete genome	2099776	2098640	transporter
gnl|TC-DB|Q05085|2.A.17.3.1	2.A.17.3.1	isoleucine	EX_cpd00322_e0	rxn05241,rxn05244,rxn08746,rxn13321,rxn13322,rxn29051,rxn34385,rxn34507	gnl|TC-DB|Q05085|2.A.17.3.1	25.000	5.45e-19	88.2	78	AP021898.1 Akkermansia muciniphila JCM 30893 DNA, complete genome	2099776	2098640	transporter
gnl|TC-DB|Q05085|2.A.17.3.1	2.A.17.3.1	nitrate	EX_cpd00209_e0	rxn05627,rxn10977,rxn12431,rxn33368	gnl|TC-DB|Q05085|2.A.17.3.1	25.000	5.45e-19	88.2	78	AP021898.1 Akkermansia muciniphila JCM 30893 DNA, complete genome	2099776	2098640	transporter
gnl|TC-DB|Q9LSE8|2.A.17.3.12	2.A.17.3.12	nitrate	EX_cpd00209_e0	rxn05627,rxn10977,rxn12431,rxn33368	gnl|TC-DB|Q9LSE8|2.A.17.3.12	24.648	7.91e-18	84.0	78	AP021898.1 Akkermansia muciniphila JCM 30893 DNA, complete genome	2099656	2098541	transporter
gnl|TC-DB|Q9LFX9|2.A.17.3.14	2.A.17.3.14	nitrate	EX_cpd00209_e0	rxn05627,rxn10977,rxn12431,rxn33368	gnl|TC-DB|Q9LFX9|2.A.17.3.14	22.689	5.07e-13	68.9	81	AP021898.1 Akkermansia muciniphila JCM 30893 DNA, complete genome	2099779	2098595	transporter
gnl|TC-DB|Q9LQL2|2.A.17.3.19	2.A.17.3.19	nitrate	EX_cpd00209_e0	rxn05627,rxn10977,rxn12431,rxn33368	gnl|TC-DB|Q9LQL2|2.A.17.3.19	22.385	2.83e-14	73.2	77	AP021898.1 Akkermansia muciniphila JCM 30893 DNA, complete genome	2099746	2098595	transporter
gnl|TC-DB|P46032|2.A.17.3.2	2.A.17.3.2	histidine	EX_cpd00119_e0	rxn05299,rxn08719,rxn09744,rxn13314,rxn34384	gnl|TC-DB|P46032|2.A.17.3.2	27.490	1.70e-40	155	84	AP021898.1 Akkermansia muciniphila JCM 30893 DNA, complete genome	2099779	2098553	transporter
gnl|TC-DB|P46032|2.A.17.3.2	2.A.17.3.2	nitrate	EX_cpd00209_e0	rxn05627,rxn10977,rxn12431,rxn33368	gnl|TC-DB|P46032|2.A.17.3.2	27.490	1.70e-40	155	84	AP021898.1 Akkermansia muciniphila JCM 30893 DNA, complete genome	2099779	2098553	transporter
gnl|TC-DB|Q9SPU1|2.A.17.3.21	2.A.17.3.21	nitrate	EX_cpd00209_e0	rxn05627,rxn10977,rxn12431,rxn33368	gnl|TC-DB|Q9SPU1|2.A.17.3.21	24.740	1.32e-23	103	81	AP021898.1 Akkermansia muciniphila JCM 30893 DNA, complete genome	2099758	2098583	transporter
gnl|TC-DB|Q43390|2.A.17.3.3	2.A.17.3.3	histidine	EX_cpd00119_e0	rxn05299,rxn08719,rxn09744,rxn13314,rxn34384	gnl|TC-DB|Q43390|2.A.17.3.3	23.191	5.89e-15	75.5	78	AP021898.1 Akkermansia muciniphila JCM 30893 DNA, complete genome	2099776	2098640	transporter
gnl|TC-DB|Q43390|2.A.17.3.3	2.A.17.3.3	nitrate	EX_cpd00209_e0	rxn05627,rxn10977,rxn12431,rxn33368	gnl|TC-DB|Q43390|2.A.17.3.3	23.191	5.89e-15	75.5	78	AP021898.1 Akkermansia muciniphila JCM 30893 DNA, complete genome	2099776	2098640	transporter
gnl|TC-DB|PHS53295.1|2.A.20.2.12	2.A.20.2.12	phosphate	EX_cpd00009_e0	rxn05210,rxn05312,rxn05313,rxn09120,rxn09723,rxn09811,rxn09833,rxn09872,rxn12450,rxn34261,rxn34397,rxn34522	gnl|TC-DB|PHS53295.1|2.A.20.2.12	40.213	9.94e-144	464	99	AP021898.1 Akkermansia muciniphila JCM 30893 DNA, complete genome	1761967	1764168	transporter
gnl|TC-DB|PHS53295.1|2.A.20.2.12	2.A.20.2.12	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|PHS53295.1|2.A.20.2.12	40.213	9.94e-144	464	99	AP021898.1 Akkermansia muciniphila JCM 30893 DNA, complete genome	1761967	1764168	transporter
gnl|TC-DB|J7JIE8|2.A.21.2.4	2.A.21.2.4	proline	EX_cpd00129_e0	rxn05221,rxn05638,rxn09191,rxn09192,rxn12451,rxn34526,rxn34527	gnl|TC-DB|J7JIE8|2.A.21.2.4	22.785	2.72e-08	53.1	75	AP021898.1 Akkermansia muciniphila JCM 30893 DNA, complete genome	222576	223727	transporter
gnl|TC-DB|Q8ZQ35|2.A.21.3.10	2.A.21.3.10	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|Q8ZQ35|2.A.21.3.10	28.261	1.84e-30	123	84	AP021898.1 Akkermansia muciniphila JCM 30893 DNA, complete genome	222564	223913	transporter
gnl|TC-DB|Q8ZQ35|2.A.21.3.10	2.A.21.3.10	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q8ZQ35|2.A.21.3.10	28.261	1.84e-30	123	84	AP021898.1 Akkermansia muciniphila JCM 30893 DNA, complete genome	222564	223913	transporter
gnl|TC-DB|P30531|2.A.22.3.2	2.A.22.3.2	gamma-aminobutyric acid	EX_cpd00281_e0	rxn05564,rxn08027,rxn12377,rxn34350,rxn34477	gnl|TC-DB|P30531|2.A.22.3.2	20.664	6.61e-13	68.9	81	AP021898.1 Akkermansia muciniphila JCM 30893 DNA, complete genome	1708463	1710034	transporter
gnl|TC-DB|O50649|2.A.22.4.1	2.A.22.4.1	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|O50649|2.A.22.4.1	27.466	1.25e-20	92.8	88	AP021898.1 Akkermansia muciniphila JCM 30893 DNA, complete genome	1708508	1710019	transporter
gnl|TC-DB|O50649|2.A.22.4.1	2.A.22.4.1	tryptophan	EX_cpd00065_e0	rxn05663,rxn09326,rxn09709,rxn12458,rxn34411	gnl|TC-DB|O50649|2.A.22.4.1	27.466	1.25e-20	92.8	88	AP021898.1 Akkermansia muciniphila JCM 30893 DNA, complete genome	1708508	1710019	transporter
gnl|TC-DB|Q8RHM5|2.A.22.5.2	2.A.22.5.2	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q8RHM5|2.A.22.5.2	27.381	2.74e-21	94.0	77	AP021898.1 Akkermansia muciniphila JCM 30893 DNA, complete genome	1708514	1709758	transporter
gnl|TC-DB|Q8RHM5|2.A.22.5.2	2.A.22.5.2	tyrosine	EX_cpd00069_e0	rxn05301,rxn09338,rxn09708,rxn09831,rxn12459,rxn13411,rxn13412,rxn34413	gnl|TC-DB|Q8RHM5|2.A.22.5.2	27.381	2.74e-21	94.0	77	AP021898.1 Akkermansia muciniphila JCM 30893 DNA, complete genome	1708514	1709758	transporter
gnl|TC-DB|P30143|2.A.25.1.10	2.A.25.1.10	alanine	EX_cpd00035_e0	rxn05215,rxn05496,rxn08101,rxn08102,rxn34464,rxn34465,rxn34485,rxn34486	gnl|TC-DB|P30143|2.A.25.1.10	33.406	4.93e-49	177	97	AP021898.1 Akkermansia muciniphila JCM 30893 DNA, complete genome	60628	61983	transporter
gnl|TC-DB|P30143|2.A.25.1.10	2.A.25.1.10	glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|P30143|2.A.25.1.10	33.406	4.93e-49	177	97	AP021898.1 Akkermansia muciniphila JCM 30893 DNA, complete genome	60628	61983	transporter
gnl|TC-DB|Q6LX42|2.A.25.1.3	2.A.25.1.3	alanine	EX_cpd00035_e0	rxn05215,rxn05496,rxn08101,rxn08102,rxn34464,rxn34465,rxn34485,rxn34486	gnl|TC-DB|Q6LX42|2.A.25.1.3	47.738	1.81e-94	309	97	AP021898.1 Akkermansia muciniphila JCM 30893 DNA, complete genome	60634	61935	transporter
gnl|TC-DB|Q6LX42|2.A.25.1.3	2.A.25.1.3	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q6LX42|2.A.25.1.3	47.738	1.81e-94	309	97	AP021898.1 Akkermansia muciniphila JCM 30893 DNA, complete genome	60634	61935	transporter
gnl|TC-DB|Q8EII1|2.A.25.1.4	2.A.25.1.4	glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|Q8EII1|2.A.25.1.4	44.165	2.48e-83	277	96	AP021898.1 Akkermansia muciniphila JCM 30893 DNA, complete genome	60640	61938	transporter
gnl|TC-DB|Q45068|2.A.25.1.5	2.A.25.1.5	alanine	EX_cpd00035_e0	rxn05215,rxn05496,rxn08101,rxn08102,rxn34464,rxn34465,rxn34485,rxn34486	gnl|TC-DB|Q45068|2.A.25.1.5	31.333	4.55e-52	186	94	AP021898.1 Akkermansia muciniphila JCM 30893 DNA, complete genome	60652	61980	transporter
gnl|TC-DB|W0WFC6|2.A.25.1.9	2.A.25.1.9	alanine	EX_cpd00035_e0	rxn05215,rxn05496,rxn08101,rxn08102,rxn34464,rxn34465,rxn34485,rxn34486	gnl|TC-DB|W0WFC6|2.A.25.1.9	43.430	1.99e-80	268	99	AP021898.1 Akkermansia muciniphila JCM 30893 DNA, complete genome	60622	61950	transporter
gnl|TC-DB|W0WFC6|2.A.25.1.9	2.A.25.1.9	asparagine	EX_cpd00132_e0	rxn05508,rxn08161,rxn09782,rxn13229,rxn13230,rxn34455,rxn34491	gnl|TC-DB|W0WFC6|2.A.25.1.9	43.430	1.99e-80	268	99	AP021898.1 Akkermansia muciniphila JCM 30893 DNA, complete genome	60622	61950	transporter
gnl|TC-DB|W0WFC6|2.A.25.1.9	2.A.25.1.9	glutamine	EX_cpd00053_e0	rxn05216,rxn09678,rxn09814,rxn13301,rxn13302,rxn34375,rxn34499,rxn11101	gnl|TC-DB|W0WFC6|2.A.25.1.9	43.430	1.99e-80	268	99	AP021898.1 Akkermansia muciniphila JCM 30893 DNA, complete genome	60622	61950	transporter
gnl|TC-DB|W0WFC6|2.A.25.1.9	2.A.25.1.9	glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|W0WFC6|2.A.25.1.9	43.430	1.99e-80	268	99	AP021898.1 Akkermansia muciniphila JCM 30893 DNA, complete genome	60622	61950	transporter
gnl|TC-DB|Q0GE19|2.A.28.3.1	2.A.28.3.1	Sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q0GE19|2.A.28.3.1	27.812	6.51e-18	82.4	87	AP021898.1 Akkermansia muciniphila JCM 30893 DNA, complete genome	184695	183778	transporter
gnl|TC-DB|A1BA99|2.A.28.3.3	2.A.28.3.3	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|A1BA99|2.A.28.3.3	46.763	2.78e-56	193	86	AP021898.1 Akkermansia muciniphila JCM 30893 DNA, complete genome	184590	183757	transporter
gnl|TC-DB|P39836|2.A.28.3.4	2.A.28.3.4	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|P39836|2.A.28.3.4	50.313	3.19e-81	266	95	AP021898.1 Akkermansia muciniphila JCM 30893 DNA, complete genome	184692	183736	transporter
gnl|TC-DB|Q59UQ7|2.A.28.3.7	2.A.28.3.7	calcium	EX_cpd00063_e0	rxn05514,rxn08185,rxn08188,rxn10448,rxn29257,rxn29824	gnl|TC-DB|Q59UQ7|2.A.28.3.7	21.994	1.22e-09	57.0	83	AP021898.1 Akkermansia muciniphila JCM 30893 DNA, complete genome	184590	183739	transporter
gnl|TC-DB|Q47689|2.A.3.1.10	2.A.3.1.10	L-methionine	EX_cpd00060_e0	rxn05615,rxn09672,rxn09738	gnl|TC-DB|Q47689|2.A.3.1.10	20.423	3.29e-04	40.0	82	AP021898.1 Akkermansia muciniphila JCM 30893 DNA, complete genome	57182	58369	transporter
gnl|TC-DB|P77610|2.A.3.1.24	2.A.3.1.2	asparagine	EX_cpd00132_e0	rxn05508,rxn08161,rxn09782,rxn13229,rxn13230,rxn34455,rxn34491	gnl|TC-DB|P77610|2.A.3.1.24	24.009	6.26e-07	48.9	82	AP021898.1 Akkermansia muciniphila JCM 30893 DNA, complete genome	1152553	1153743	transporter
gnl|TC-DB|P77610|2.A.3.1.24	2.A.3.1.2	D-alanine	EX_cpd00117_e0	rxn05494,rxn08301,rxn13660	gnl|TC-DB|P77610|2.A.3.1.24	24.009	6.26e-07	48.9	82	AP021898.1 Akkermansia muciniphila JCM 30893 DNA, complete genome	1152553	1153743	transporter
gnl|TC-DB|P77610|2.A.3.1.24	2.A.3.1.2	D-serine	EX_cpd00550_e0	rxn05649,rxn08372	gnl|TC-DB|P77610|2.A.3.1.24	24.009	6.26e-07	48.9	82	AP021898.1 Akkermansia muciniphila JCM 30893 DNA, complete genome	1152553	1153743	transporter
gnl|TC-DB|P77610|2.A.3.1.24	2.A.3.1.2	glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|P77610|2.A.3.1.24	24.009	6.26e-07	48.9	82	AP021898.1 Akkermansia muciniphila JCM 30893 DNA, complete genome	1152553	1153743	transporter
gnl|TC-DB|P77610|2.A.3.1.24	2.A.3.1.2	L-alanine	EX_cpd00035_e0	rxn05215,rxn05496,rxn08101,rxn08102,rxn34464,rxn34465,rxn34485,rxn34486	gnl|TC-DB|P77610|2.A.3.1.24	24.009	6.26e-07	48.9	82	AP021898.1 Akkermansia muciniphila JCM 30893 DNA, complete genome	1152553	1153743	transporter
gnl|TC-DB|P77610|2.A.3.1.24	2.A.3.1.2	L-cysteine	EX_cpd00084_e0	rxn09690	gnl|TC-DB|P77610|2.A.3.1.24	24.009	6.26e-07	48.9	82	AP021898.1 Akkermansia muciniphila JCM 30893 DNA, complete genome	1152553	1153743	transporter
gnl|TC-DB|P77610|2.A.3.1.24	2.A.3.1.2	L-serine	EX_cpd00054_e0	rxn05307,rxn09246,rxn09247,rxn09714,rxn10185,rxn34404,rxn34405,rxn34530	gnl|TC-DB|P77610|2.A.3.1.24	24.009	6.26e-07	48.9	82	AP021898.1 Akkermansia muciniphila JCM 30893 DNA, complete genome	1152553	1153743	transporter
gnl|TC-DB|P77610|2.A.3.1.24	2.A.3.1.2	L-threonine	EX_cpd00161_e0	rxn05300,rxn09304,rxn09305,rxn09306,rxn09710,rxn10186,rxn12456,rxn13747,rxn34409,rxn34410,rxn34535	gnl|TC-DB|P77610|2.A.3.1.24	24.009	6.26e-07	48.9	82	AP021898.1 Akkermansia muciniphila JCM 30893 DNA, complete genome	1152553	1153743	transporter
gnl|TC-DB|P77610|2.A.3.1.24	2.A.3.1.2	lysine	EX_cpd00039_e0	rxn05305,rxn08854,rxn08855,rxn09674,rxn09740,rxn12378,rxn13343,rxn10834,rxn33297	gnl|TC-DB|P77610|2.A.3.1.24	24.009	6.26e-07	48.9	82	AP021898.1 Akkermansia muciniphila JCM 30893 DNA, complete genome	1152553	1153743	transporter
gnl|TC-DB|P77610|2.A.3.1.24	2.A.3.1.2	phenylalanine	EX_cpd00066_e0	rxn05306,rxn09117,rxn09724,rxn12449	gnl|TC-DB|P77610|2.A.3.1.24	24.009	6.26e-07	48.9	82	AP021898.1 Akkermansia muciniphila JCM 30893 DNA, complete genome	1152553	1153743	transporter
gnl|TC-DB|P77610|2.A.3.1.24	2.A.3.1.2	proline	EX_cpd00129_e0	rxn05221,rxn05638,rxn09191,rxn09192,rxn12451,rxn34526,rxn34527	gnl|TC-DB|P77610|2.A.3.1.24	24.009	6.26e-07	48.9	82	AP021898.1 Akkermansia muciniphila JCM 30893 DNA, complete genome	1152553	1153743	transporter
