# gapseq version: 1.4.0
# Transporter sequence DB md5sum: b99a77e (2024-11-21)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|Q0P7X0|2.A.108.2.4	2.A.108.2.4	iron	EX_cpd10515_e0	rxn08473,rxn08474,rxn12504,rxn29259,rxn08476,rxn10963,rxn13286,rxn33142,rxn34369	gnl|TC-DB|Q0P7X0|2.A.108.2.4	37.870	1.58e-26	101	86	LR134472.1 Parvimonas micra strain NCTC11808 genome assembly, chromosome: 1	63394	62909	transporter
gnl|TC-DB|Q0P7X0|2.A.108.2.4	2.A.108.2.4	iron	EX_cpd10516_e0	rxn29260	gnl|TC-DB|Q0P7X0|2.A.108.2.4	37.870	1.58e-26	101	86	LR134472.1 Parvimonas micra strain NCTC11808 genome assembly, chromosome: 1	63394	62909	transporter
gnl|TC-DB|G7HJF5|2.A.108.2.9	2.A.108.2.9	iron	EX_cpd10515_e0	rxn08473,rxn08474,rxn12504,rxn29259,rxn08476,rxn10963,rxn13286,rxn33142,rxn34369	gnl|TC-DB|G7HJF5|2.A.108.2.9	35.119	1.04e-21	87.8	83	LR134472.1 Parvimonas micra strain NCTC11808 genome assembly, chromosome: 1	63394	62909	transporter
gnl|TC-DB|G7HJF5|2.A.108.2.9	2.A.108.2.9	iron	EX_cpd10516_e0	rxn29260	gnl|TC-DB|G7HJF5|2.A.108.2.9	35.119	1.04e-21	87.8	83	LR134472.1 Parvimonas micra strain NCTC11808 genome assembly, chromosome: 1	63394	62909	transporter
gnl|TC-DB|B0SHL1|2.A.123.2.6	2.A.123.2.6	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|B0SHL1|2.A.123.2.6	42.105	2.41e-11	53.9	89	LR134472.1 Parvimonas micra strain NCTC11808 genome assembly, chromosome: 1	898041	898268	transporter
gnl|TC-DB|P54417|2.A.15.1.1	2.A.15.1.1	betaine	EX_cpd00540_e0	rxn05579,rxn08638,rxn12375,rxn11216	gnl|TC-DB|P54417|2.A.15.1.1	46.774	9.94e-128	407	96	LR134472.1 Parvimonas micra strain NCTC11808 genome assembly, chromosome: 1	1125458	1126930	transporter
gnl|TC-DB|P54417|2.A.15.1.1	2.A.15.1.1	glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|P54417|2.A.15.1.1	46.774	9.94e-128	407	96	LR134472.1 Parvimonas micra strain NCTC11808 genome assembly, chromosome: 1	1125458	1126930	transporter
gnl|TC-DB|P54417|2.A.15.1.1	2.A.15.1.1	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|P54417|2.A.15.1.1	46.774	9.94e-128	407	96	LR134472.1 Parvimonas micra strain NCTC11808 genome assembly, chromosome: 1	1125458	1126930	transporter
gnl|TC-DB|P54417|2.A.15.1.1	2.A.15.1.1	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|P54417|2.A.15.1.1	46.774	9.94e-128	407	96	LR134472.1 Parvimonas micra strain NCTC11808 genome assembly, chromosome: 1	1125458	1126930	transporter
gnl|TC-DB|P54582|2.A.15.1.10	2.A.15.1.10	betaine	EX_cpd00540_e0	rxn05579,rxn08638,rxn12375,rxn11216	gnl|TC-DB|P54582|2.A.15.1.10	40.900	2.38e-98	325	85	LR134472.1 Parvimonas micra strain NCTC11808 genome assembly, chromosome: 1	1125461	1126972	transporter
gnl|TC-DB|P54582|2.A.15.1.10	2.A.15.1.10	glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|P54582|2.A.15.1.10	40.900	2.38e-98	325	85	LR134472.1 Parvimonas micra strain NCTC11808 genome assembly, chromosome: 1	1125461	1126972	transporter
gnl|TC-DB|P54582|2.A.15.1.10	2.A.15.1.10	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|P54582|2.A.15.1.10	40.900	2.38e-98	325	85	LR134472.1 Parvimonas micra strain NCTC11808 genome assembly, chromosome: 1	1125461	1126972	transporter
gnl|TC-DB|Q9X4A5|2.A.15.1.11	2.A.15.1.11	betaine	EX_cpd00540_e0	rxn05579,rxn08638,rxn12375,rxn11216	gnl|TC-DB|Q9X4A5|2.A.15.1.11	47.021	1.21e-116	375	92	LR134472.1 Parvimonas micra strain NCTC11808 genome assembly, chromosome: 1	1125521	1126915	transporter
gnl|TC-DB|Q9X4A5|2.A.15.1.11	2.A.15.1.11	glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|Q9X4A5|2.A.15.1.11	47.021	1.21e-116	375	92	LR134472.1 Parvimonas micra strain NCTC11808 genome assembly, chromosome: 1	1125521	1126915	transporter
gnl|TC-DB|Q9X4A5|2.A.15.1.11	2.A.15.1.11	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q9X4A5|2.A.15.1.11	47.021	1.21e-116	375	92	LR134472.1 Parvimonas micra strain NCTC11808 genome assembly, chromosome: 1	1125521	1126915	transporter
gnl|TC-DB|Q6IUV3|2.A.15.1.12	2.A.15.1.12	betaine	EX_cpd00540_e0	rxn05579,rxn08638,rxn12375,rxn11216	gnl|TC-DB|Q6IUV3|2.A.15.1.12	44.581	9.38e-110	355	96	LR134472.1 Parvimonas micra strain NCTC11808 genome assembly, chromosome: 1	1125464	1126912	transporter
gnl|TC-DB|Q6IUV3|2.A.15.1.12	2.A.15.1.12	glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|Q6IUV3|2.A.15.1.12	44.581	9.38e-110	355	96	LR134472.1 Parvimonas micra strain NCTC11808 genome assembly, chromosome: 1	1125464	1126912	transporter
gnl|TC-DB|D0U567|2.A.15.1.6	2.A.15.1.6	betaine	EX_cpd00540_e0	rxn05579,rxn08638,rxn12375,rxn11216	gnl|TC-DB|D0U567|2.A.15.1.6	33.333	1.45e-58	207	91	LR134472.1 Parvimonas micra strain NCTC11808 genome assembly, chromosome: 1	1125473	1126912	transporter
gnl|TC-DB|D0U567|2.A.15.1.6	2.A.15.1.6	glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|D0U567|2.A.15.1.6	33.333	1.45e-58	207	91	LR134472.1 Parvimonas micra strain NCTC11808 genome assembly, chromosome: 1	1125473	1126912	transporter
gnl|TC-DB|D0U567|2.A.15.1.6	2.A.15.1.6	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|D0U567|2.A.15.1.6	33.333	1.45e-58	207	91	LR134472.1 Parvimonas micra strain NCTC11808 genome assembly, chromosome: 1	1125473	1126912	transporter
gnl|TC-DB|Q8NN75|2.A.15.1.7	2.A.15.1.7	glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|Q8NN75|2.A.15.1.7	34.380	6.73e-64	225	89	LR134472.1 Parvimonas micra strain NCTC11808 genome assembly, chromosome: 1	1125455	1127134	transporter
gnl|TC-DB|Q8NN75|2.A.15.1.7	2.A.15.1.7	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q8NN75|2.A.15.1.7	34.380	6.73e-64	225	89	LR134472.1 Parvimonas micra strain NCTC11808 genome assembly, chromosome: 1	1125455	1127134	transporter
gnl|TC-DB|Q93AK1|2.A.15.1.8	2.A.15.1.8	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q93AK1|2.A.15.1.8	40.568	6.29e-90	297	97	LR134472.1 Parvimonas micra strain NCTC11808 genome assembly, chromosome: 1	1125455	1126915	transporter
gnl|TC-DB|P31553|2.A.15.2.1	2.A.15.2.1	CARNITINE	EX_cpd00266_e0	rxn08262,rxn09691,rxn12364,rxn12605,rxn09773,rxn09858	gnl|TC-DB|P31553|2.A.15.2.1	26.068	6.27e-40	150	91	LR134472.1 Parvimonas micra strain NCTC11808 genome assembly, chromosome: 1	1125545	1126912	transporter
gnl|TC-DB|B4EY22|2.A.15.2.2	2.A.15.2.2	carnitine	EX_cpd00266_e0	rxn08262,rxn09691,rxn12364,rxn12605,rxn09773,rxn09858	gnl|TC-DB|B4EY22|2.A.15.2.2	28.358	9.41e-43	159	90	LR134472.1 Parvimonas micra strain NCTC11808 genome assembly, chromosome: 1	1125545	1126912	transporter
gnl|TC-DB|C4IKV8|2.A.16.6.2	2.A.16.6.2	malic acid	EX_cpd00130_e0	rxn05207,rxn05605,rxn08865,rxn08866,rxn10153,rxn10156,rxn12446,rxn34241,rxn34242	gnl|TC-DB|C4IKV8|2.A.16.6.2	27.839	1.63e-29	115	86	LR134472.1 Parvimonas micra strain NCTC11808 genome assembly, chromosome: 1	347734	346925	transporter
gnl|TC-DB|P23975|2.A.22.1.2	2.A.22.1.2	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|P23975|2.A.22.1.2	25.996	9.81e-27	112	76	LR134472.1 Parvimonas micra strain NCTC11808 genome assembly, chromosome: 1	1365087	1366295	transporter
gnl|TC-DB|Q8RHM5|2.A.22.5.2	2.A.22.5.2	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q8RHM5|2.A.22.5.2	31.686	1.18e-43	160	78	LR134472.1 Parvimonas micra strain NCTC11808 genome assembly, chromosome: 1	1365081	1366100	transporter
gnl|TC-DB|Q8RHM5|2.A.22.5.2	2.A.22.5.2	tyrosine	EX_cpd00069_e0	rxn05301,rxn09338,rxn09708,rxn09831,rxn12459,rxn13411,rxn13412,rxn34413	gnl|TC-DB|Q8RHM5|2.A.22.5.2	31.686	1.18e-43	160	78	LR134472.1 Parvimonas micra strain NCTC11808 genome assembly, chromosome: 1	1365081	1366100	transporter
gnl|TC-DB|Q9KDT3|2.A.22.5.3	2.A.22.5.3	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q9KDT3|2.A.22.5.3	36.080	4.43e-65	223	99	LR134472.1 Parvimonas micra strain NCTC11808 genome assembly, chromosome: 1	1365081	1366421	transporter
gnl|TC-DB|Q5JID0|2.A.23.1.14	2.A.23.1.1	acetate	EX_cpd00029_e0	rxn05488,rxn08061,rxn08062,rxn30452	gnl|TC-DB|Q5JID0|2.A.23.1.14	42.925	2.33e-86	284	98	LR134472.1 Parvimonas micra strain NCTC11808 genome assembly, chromosome: 1	1239469	1238252	transporter
gnl|TC-DB|Q5JID0|2.A.23.1.14	2.A.23.1.1	aspartate	EX_cpd00041_e0	rxn05217,rxn08169,rxn09781,rxn09825,rxn10151,rxn10155,rxn12439,rxn13233,rxn29029,rxn34357,rxn34358,rxn34456,rxn34493,rxn39046,rxn08165	gnl|TC-DB|Q5JID0|2.A.23.1.14	42.925	2.33e-86	284	98	LR134472.1 Parvimonas micra strain NCTC11808 genome assembly, chromosome: 1	1239469	1238252	transporter
gnl|TC-DB|Q5JID0|2.A.23.1.14	2.A.23.1.1	benzoate	EX_cpd00153_e0	rxn12435	gnl|TC-DB|Q5JID0|2.A.23.1.14	42.925	2.33e-86	284	98	LR134472.1 Parvimonas micra strain NCTC11808 genome assembly, chromosome: 1	1239469	1238252	transporter
gnl|TC-DB|Q5JID0|2.A.23.1.14	2.A.23.1.1	fumarate	EX_cpd00106_e0	rxn05561,rxn08542,rxn08543,rxn10152,rxn10158,rxn10901,rxn12423	gnl|TC-DB|Q5JID0|2.A.23.1.14	42.925	2.33e-86	284	98	LR134472.1 Parvimonas micra strain NCTC11808 genome assembly, chromosome: 1	1239469	1238252	transporter
gnl|TC-DB|Q5JID0|2.A.23.1.14	2.A.23.1.1	glutamate	EX_cpd00023_e0	rxn05297,rxn05298,rxn08631,rxn08632,rxn09751,rxn09813,rxn12370,rxn13303,rxn29048,rxn29068,rxn34103,rxn34377,rxn34378,rxn34501,rxn10917,rxn11235,rxn13304,rxn29088,rxn31191	gnl|TC-DB|Q5JID0|2.A.23.1.14	42.925	2.33e-86	284	98	LR134472.1 Parvimonas micra strain NCTC11808 genome assembly, chromosome: 1	1239469	1238252	transporter
gnl|TC-DB|Q5JID0|2.A.23.1.14	2.A.23.1.1	malate	EX_cpd00130_e0	rxn05207,rxn05605,rxn08865,rxn08866,rxn10153,rxn10156,rxn12446,rxn34241,rxn34242	gnl|TC-DB|Q5JID0|2.A.23.1.14	42.925	2.33e-86	284	98	LR134472.1 Parvimonas micra strain NCTC11808 genome assembly, chromosome: 1	1239469	1238252	transporter
gnl|TC-DB|Q5JID0|2.A.23.1.14	2.A.23.1.1	succinate	EX_cpd00036_e0	rxn05654,rxn09269,rxn09270,rxn10154,rxn10157,rxn12455,rxn39059	gnl|TC-DB|Q5JID0|2.A.23.1.14	42.925	2.33e-86	284	98	LR134472.1 Parvimonas micra strain NCTC11808 genome assembly, chromosome: 1	1239469	1238252	transporter
gnl|TC-DB|Q848I3|2.A.23.1.10	2.A.23.1.10	acetate	EX_cpd00029_e0	rxn05488,rxn08061,rxn08062,rxn30452	gnl|TC-DB|Q848I3|2.A.23.1.10	33.820	3.27e-56	197	91	LR134472.1 Parvimonas micra strain NCTC11808 genome assembly, chromosome: 1	1239457	1238255	transporter
gnl|TC-DB|Q848I3|2.A.23.1.10	2.A.23.1.10	benzoate	EX_cpd00153_e0	rxn12435	gnl|TC-DB|Q848I3|2.A.23.1.10	33.820	3.27e-56	197	91	LR134472.1 Parvimonas micra strain NCTC11808 genome assembly, chromosome: 1	1239457	1238255	transporter
gnl|TC-DB|Q848I3|2.A.23.1.10	2.A.23.1.10	fumarate	EX_cpd00106_e0	rxn05561,rxn08542,rxn08543,rxn10152,rxn10158,rxn10901,rxn12423	gnl|TC-DB|Q848I3|2.A.23.1.10	33.820	3.27e-56	197	91	LR134472.1 Parvimonas micra strain NCTC11808 genome assembly, chromosome: 1	1239457	1238255	transporter
gnl|TC-DB|Q848I3|2.A.23.1.10	2.A.23.1.10	malate	EX_cpd00130_e0	rxn05207,rxn05605,rxn08865,rxn08866,rxn10153,rxn10156,rxn12446,rxn34241,rxn34242	gnl|TC-DB|Q848I3|2.A.23.1.10	33.820	3.27e-56	197	91	LR134472.1 Parvimonas micra strain NCTC11808 genome assembly, chromosome: 1	1239457	1238255	transporter
gnl|TC-DB|Q848I3|2.A.23.1.10	2.A.23.1.10	succinate	EX_cpd00036_e0	rxn05654,rxn09269,rxn09270,rxn10154,rxn10157,rxn12455,rxn39059	gnl|TC-DB|Q848I3|2.A.23.1.10	33.820	3.27e-56	197	91	LR134472.1 Parvimonas micra strain NCTC11808 genome assembly, chromosome: 1	1239457	1238255	transporter
gnl|TC-DB|Q0P964|2.A.23.1.11	2.A.23.1.11	aspartate	EX_cpd00041_e0	rxn05217,rxn08169,rxn09781,rxn09825,rxn10151,rxn10155,rxn12439,rxn13233,rxn29029,rxn34357,rxn34358,rxn34456,rxn34493,rxn39046,rxn08165	gnl|TC-DB|Q0P964|2.A.23.1.11	26.500	3.50e-38	144	86	LR134472.1 Parvimonas micra strain NCTC11808 genome assembly, chromosome: 1	1239364	1238255	transporter
gnl|TC-DB|Q0P964|2.A.23.1.11	2.A.23.1.11	fumarate	EX_cpd00106_e0	rxn05561,rxn08542,rxn08543,rxn10152,rxn10158,rxn10901,rxn12423	gnl|TC-DB|Q0P964|2.A.23.1.11	26.500	3.50e-38	144	86	LR134472.1 Parvimonas micra strain NCTC11808 genome assembly, chromosome: 1	1239364	1238255	transporter
gnl|TC-DB|Q0P964|2.A.23.1.11	2.A.23.1.11	succinate	EX_cpd00036_e0	rxn05654,rxn09269,rxn09270,rxn10154,rxn10157,rxn12455,rxn39059	gnl|TC-DB|Q0P964|2.A.23.1.11	26.500	3.50e-38	144	86	LR134472.1 Parvimonas micra strain NCTC11808 genome assembly, chromosome: 1	1239364	1238255	transporter
gnl|TC-DB|Q8YZW3|2.A.23.1.12	2.A.23.1.12	glutamate	EX_cpd00023_e0	rxn05297,rxn05298,rxn08631,rxn08632,rxn09751,rxn09813,rxn12370,rxn13303,rxn29048,rxn29068,rxn34103,rxn34377,rxn34378,rxn34501,rxn10917,rxn11235,rxn13304,rxn29088,rxn31191	gnl|TC-DB|Q8YZW3|2.A.23.1.12	29.882	2.28e-31	124	77	LR134472.1 Parvimonas micra strain NCTC11808 genome assembly, chromosome: 1	1239256	1238264	transporter
gnl|TC-DB|Q8YZW3|2.A.23.1.12	2.A.23.1.12	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q8YZW3|2.A.23.1.12	29.882	2.28e-31	124	77	LR134472.1 Parvimonas micra strain NCTC11808 genome assembly, chromosome: 1	1239256	1238264	transporter
gnl|TC-DB|Q5JID0|2.A.23.1.14	2.A.23.1.14	aspartate	EX_cpd00041_e0	rxn05217,rxn08169,rxn09781,rxn09825,rxn10151,rxn10155,rxn12439,rxn13233,rxn29029,rxn34357,rxn34358,rxn34456,rxn34493,rxn39046,rxn08165	gnl|TC-DB|Q5JID0|2.A.23.1.14	42.925	2.33e-86	284	98	LR134472.1 Parvimonas micra strain NCTC11808 genome assembly, chromosome: 1	1239469	1238252	transporter
gnl|TC-DB|P24943|2.A.23.1.2	2.A.23.1.2	aspartate	EX_cpd00041_e0	rxn05217,rxn08169,rxn09781,rxn09825,rxn10151,rxn10155,rxn12439,rxn13233,rxn29029,rxn34357,rxn34358,rxn34456,rxn34493,rxn39046,rxn08165	gnl|TC-DB|P24943|2.A.23.1.2	41.262	7.79e-67	227	97	LR134472.1 Parvimonas micra strain NCTC11808 genome assembly, chromosome: 1	1239466	1238255	transporter
gnl|TC-DB|P24943|2.A.23.1.2	2.A.23.1.2	glutamate	EX_cpd00023_e0	rxn05297,rxn05298,rxn08631,rxn08632,rxn09751,rxn09813,rxn12370,rxn13303,rxn29048,rxn29068,rxn34103,rxn34377,rxn34378,rxn34501,rxn10917,rxn11235,rxn13304,rxn29088,rxn31191	gnl|TC-DB|P24943|2.A.23.1.2	41.262	7.79e-67	227	97	LR134472.1 Parvimonas micra strain NCTC11808 genome assembly, chromosome: 1	1239466	1238255	transporter
gnl|TC-DB|P24943|2.A.23.1.2	2.A.23.1.2	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|P24943|2.A.23.1.2	41.262	7.79e-67	227	97	LR134472.1 Parvimonas micra strain NCTC11808 genome assembly, chromosome: 1	1239466	1238255	transporter
gnl|TC-DB|Q01857|2.A.23.1.3	2.A.23.1.3	fumarate	EX_cpd00106_e0	rxn05561,rxn08542,rxn08543,rxn10152,rxn10158,rxn10901,rxn12423	gnl|TC-DB|Q01857|2.A.23.1.3	31.818	6.32e-49	176	93	LR134472.1 Parvimonas micra strain NCTC11808 genome assembly, chromosome: 1	1239493	1238264	transporter
gnl|TC-DB|Q01857|2.A.23.1.3	2.A.23.1.3	itaconate	EX_cpd00380_e0	rxn12562	gnl|TC-DB|Q01857|2.A.23.1.3	31.818	6.32e-49	176	93	LR134472.1 Parvimonas micra strain NCTC11808 genome assembly, chromosome: 1	1239493	1238264	transporter
gnl|TC-DB|Q01857|2.A.23.1.3	2.A.23.1.3	malate	EX_cpd00130_e0	rxn05207,rxn05605,rxn08865,rxn08866,rxn10153,rxn10156,rxn12446,rxn34241,rxn34242	gnl|TC-DB|Q01857|2.A.23.1.3	31.818	6.32e-49	176	93	LR134472.1 Parvimonas micra strain NCTC11808 genome assembly, chromosome: 1	1239493	1238264	transporter
gnl|TC-DB|O59010|2.A.23.1.5	2.A.23.1.5	aspartate	EX_cpd00041_e0	rxn05217,rxn08169,rxn09781,rxn09825,rxn10151,rxn10155,rxn12439,rxn13233,rxn29029,rxn34357,rxn34358,rxn34456,rxn34493,rxn39046,rxn08165	gnl|TC-DB|O59010|2.A.23.1.5	44.792	1.49e-93	305	90	LR134472.1 Parvimonas micra strain NCTC11808 genome assembly, chromosome: 1	1239376	1238264	transporter
gnl|TC-DB|O59010|2.A.23.1.5	2.A.23.1.5	glutamate	EX_cpd00023_e0	rxn05297,rxn05298,rxn08631,rxn08632,rxn09751,rxn09813,rxn12370,rxn13303,rxn29048,rxn29068,rxn34103,rxn34377,rxn34378,rxn34501,rxn10917,rxn11235,rxn13304,rxn29088,rxn31191	gnl|TC-DB|O59010|2.A.23.1.5	44.792	1.49e-93	305	90	LR134472.1 Parvimonas micra strain NCTC11808 genome assembly, chromosome: 1	1239376	1238264	transporter
gnl|TC-DB|P96603|2.A.23.1.6	2.A.23.1.6	fumarate	EX_cpd00106_e0	rxn05561,rxn08542,rxn08543,rxn10152,rxn10158,rxn10901,rxn12423	gnl|TC-DB|P96603|2.A.23.1.6	34.828	1.72e-58	203	90	LR134472.1 Parvimonas micra strain NCTC11808 genome assembly, chromosome: 1	1239367	1238255	transporter
gnl|TC-DB|P96603|2.A.23.1.6	2.A.23.1.6	malate	EX_cpd00130_e0	rxn05207,rxn05605,rxn08865,rxn08866,rxn10153,rxn10156,rxn12446,rxn34241,rxn34242	gnl|TC-DB|P96603|2.A.23.1.6	34.828	1.72e-58	203	90	LR134472.1 Parvimonas micra strain NCTC11808 genome assembly, chromosome: 1	1239367	1238255	transporter
gnl|TC-DB|P96603|2.A.23.1.6	2.A.23.1.6	succinate	EX_cpd00036_e0	rxn05654,rxn09269,rxn09270,rxn10154,rxn10157,rxn12455,rxn39059	gnl|TC-DB|P96603|2.A.23.1.6	34.828	1.72e-58	203	90	LR134472.1 Parvimonas micra strain NCTC11808 genome assembly, chromosome: 1	1239367	1238255	transporter
gnl|TC-DB|Q1J1H5|2.A.23.1.9	2.A.23.1.9	fumarate	EX_cpd00106_e0	rxn05561,rxn08542,rxn08543,rxn10152,rxn10158,rxn10901,rxn12423	gnl|TC-DB|Q1J1H5|2.A.23.1.9	33.007	7.89e-54	190	91	LR134472.1 Parvimonas micra strain NCTC11808 genome assembly, chromosome: 1	1239457	1238255	transporter
gnl|TC-DB|Q1J1H5|2.A.23.1.9	2.A.23.1.9	malate	EX_cpd00130_e0	rxn05207,rxn05605,rxn08865,rxn08866,rxn10153,rxn10156,rxn12446,rxn34241,rxn34242	gnl|TC-DB|Q1J1H5|2.A.23.1.9	33.007	7.89e-54	190	91	LR134472.1 Parvimonas micra strain NCTC11808 genome assembly, chromosome: 1	1239457	1238255	transporter
gnl|TC-DB|Q1J1H5|2.A.23.1.9	2.A.23.1.9	succinate	EX_cpd00036_e0	rxn05654,rxn09269,rxn09270,rxn10154,rxn10157,rxn12455,rxn39059	gnl|TC-DB|Q1J1H5|2.A.23.1.9	33.007	7.89e-54	190	91	LR134472.1 Parvimonas micra strain NCTC11808 genome assembly, chromosome: 1	1239457	1238255	transporter
gnl|TC-DB|Q10901|2.A.23.2.10	2.A.23.2.1	aspartate	EX_cpd00041_e0	rxn05217,rxn08169,rxn09781,rxn09825,rxn10151,rxn10155,rxn12439,rxn13233,rxn29029,rxn34357,rxn34358,rxn34456,rxn34493,rxn39046,rxn08165	gnl|TC-DB|Q10901|2.A.23.2.10	30.166	5.82e-48	174	83	LR134472.1 Parvimonas micra strain NCTC11808 genome assembly, chromosome: 1	1239370	1238249	transporter
