# gapseq version: 1.4.0
# Transporter sequence DB md5sum: b99a77e (2024-11-21)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|D7VEY8|1.A.8.2.7	1.A.8.2.7	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|D7VEY8|1.A.8.2.7	33.036	5.02e-19	83.6	83	CP001969.1 Escherichia coli IHE3034, complete genome	4507201	4506575	transporter
gnl|TC-DB|D7VC84|1.A.8.2.8	1.A.8.2.8	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|D7VC84|1.A.8.2.8	31.557	1.15e-12	64.7	95	CP001969.1 Escherichia coli IHE3034, complete genome	4507183	4506464	transporter
gnl|TC-DB|D0JBC9|1.A.8.2.9	1.A.8.2.9	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|D0JBC9|1.A.8.2.9	33.333	2.27e-19	84.7	97	CP001969.1 Escherichia coli IHE3034, complete genome	4507183	4506458	transporter
gnl|TC-DB|P29972|1.A.8.8.1	1.A.8.8.1	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|P29972|1.A.8.8.1	35.349	2.64e-24	99.8	75	CP001969.1 Escherichia coli IHE3034, complete genome	913505	912882	transporter
gnl|TC-DB|XP_014257049.1|1.A.8.8.27	1.A.8.8.27	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|XP_014257049.1|1.A.8.8.27	24.464	1.06e-07	50.1	78	CP001969.1 Escherichia coli IHE3034, complete genome	4507243	4506554	transporter
gnl|TC-DB|O43315|1.A.8.9.14	1.A.8.9.1	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|O43315|1.A.8.9.14	39.100	9.35e-52	180	95	CP001969.1 Escherichia coli IHE3034, complete genome	4507240	4506380	transporter
gnl|TC-DB|806392255|1.A.8.9.10	1.A.8.9.10	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|806392255|1.A.8.9.10	36.719	6.00e-35	131	87	CP001969.1 Escherichia coli IHE3034, complete genome	4507198	4506437	transporter
gnl|TC-DB|Q8WPZ6|1.A.8.9.13	1.A.8.9.13	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q8WPZ6|1.A.8.9.13	36.694	2.71e-29	114	90	CP001969.1 Escherichia coli IHE3034, complete genome	4507183	4506446	transporter
gnl|TC-DB|O43315|1.A.8.9.14	1.A.8.9.14	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|O43315|1.A.8.9.14	39.100	9.35e-52	180	95	CP001969.1 Escherichia coli IHE3034, complete genome	4507240	4506380	transporter
gnl|TC-DB|ALA27401|1.A.8.9.17	1.A.8.9.17	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|ALA27401|1.A.8.9.17	34.495	1.58e-29	117	83	CP001969.1 Escherichia coli IHE3034, complete genome	4507240	4506425	transporter
gnl|TC-DB|Q388I5|1.A.8.9.19	1.A.8.9.19	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q388I5|1.A.8.9.19	33.197	1.44e-24	101	76	CP001969.1 Escherichia coli IHE3034, complete genome	4507177	4506446	transporter
gnl|TC-DB|P56627|1.A.8.9.2	1.A.8.9.2	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|P56627|1.A.8.9.2	35.836	4.55e-42	152	94	CP001969.1 Escherichia coli IHE3034, complete genome	4507249	4506377	transporter
gnl|TC-DB|Q6ZXT2|1.A.8.9.21	1.A.8.9.21	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|Q6ZXT2|1.A.8.9.21	37.705	3.03e-36	135	78	CP001969.1 Escherichia coli IHE3034, complete genome	4507177	4506446	transporter
gnl|TC-DB|O14520|1.A.8.9.6	1.A.8.9.6	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|O14520|1.A.8.9.6	31.559	5.60e-28	112	75	CP001969.1 Escherichia coli IHE3034, complete genome	4507183	4506404	transporter
gnl|TC-DB|F6QEC2|1.A.8.9.9	1.A.8.9.9	glycerol	EX_cpd00100_e0	rxn05581,rxn08658,rxn32260,rxn38745	gnl|TC-DB|F6QEC2|1.A.8.9.9	35.125	5.22e-41	149	91	CP001969.1 Escherichia coli IHE3034, complete genome	4507198	4506377	transporter
gnl|TC-DB|P0C6Q6|1.B.1.1.15	1.B.1.1.15	sodium	EX_cpd00971_e0	rxn34393,rxn34515,rxn10899	gnl|TC-DB|P0C6Q6|1.B.1.1.15	26.902	1.13e-15	75.9	90	CP001969.1 Escherichia coli IHE3034, complete genome	1577309	1576248	transporter
gnl|TC-DB|P05825|1.B.14.1.22	1.B.14.1.2	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|P05825|1.B.14.1.22	99.196	0.0	1460	100	CP001969.1 Escherichia coli IHE3034, complete genome	633277	631040	transporter
gnl|TC-DB|P05825|1.B.14.1.22	1.B.14.1.22	potassium	EX_cpd00205_e0	rxn05206,rxn27350	gnl|TC-DB|P05825|1.B.14.1.22	99.196	0.0	1460	100	CP001969.1 Escherichia coli IHE3034, complete genome	633277	631040	transporter
gnl|TC-DB|P33369|1.B.17.3.10	1.B.17.3.10	chloride	EX_cpd00099_e0	rxn18908	gnl|TC-DB|P33369|1.B.17.3.10	97.071	0.0	945	100	CP001969.1 Escherichia coli IHE3034, complete genome	2448121	2446688	transporter
gnl|TC-DB|P15701|2.A.10.1.1	2.A.10.1.1	2-dehydro-3-deoxy-D-gluconate	EX_cpd00176_e0	rxn05681,rxn08319	gnl|TC-DB|P15701|2.A.10.1.1	90.446	8.81e-140	435	93	CP001969.1 Escherichia coli IHE3034, complete genome	4490774	4491715	transporter
gnl|TC-DB|P0A712|2.A.10.1.2	2.A.10.1.2	2-dehydro-3-deoxy-D-gluconate	EX_cpd00176_e0	rxn05681,rxn08319	gnl|TC-DB|P0A712|2.A.10.1.2	100.000	2.02e-166	511	100	CP001969.1 Escherichia coli IHE3034, complete genome	4490774	4491754	transporter
gnl|TC-DB|P50847|2.A.10.1.3	2.A.10.1.3	2-dehydro-3-deoxy-D-gluconate	EX_cpd00176_e0	rxn05681,rxn08319	gnl|TC-DB|P50847|2.A.10.1.3	51.097	1.13e-66	224	97	CP001969.1 Escherichia coli IHE3034, complete genome	4490774	4491730	transporter
gnl|TC-DB|Q8EDB6|2.A.102.3.4	2.A.102.3.4	glycine	EX_cpd00033_e0	rxn05582,rxn08660,rxn08661,rxn09748,rxn10537,rxn12379,rxn34381,rxn34382,rxn34466,rxn34502	gnl|TC-DB|Q8EDB6|2.A.102.3.4	55.645	2.32e-76	249	92	CP001969.1 Escherichia coli IHE3034, complete genome	2693256	2692528	transporter
gnl|TC-DB|A8ANM6|2.A.104.1.1	2.A.104.1.1	alanine	EX_cpd00035_e0	rxn05215,rxn05496,rxn08101,rxn08102,rxn34464,rxn34465,rxn34485,rxn34486	gnl|TC-DB|A8ANM6|2.A.104.1.1	88.028	1.86e-83	264	95	CP001969.1 Escherichia coli IHE3034, complete genome	3107535	3107960	transporter
gnl|TC-DB|Q9Y5U8|2.A.105.1.2	2.A.105.1.2	pyruvate	EX_cpd00020_e0	rxn05469,rxn09217,rxn09717,rxn09832	gnl|TC-DB|Q9Y5U8|2.A.105.1.2	25.000	4.3	24.3	77	CP001969.1 Escherichia coli IHE3034, complete genome	1461923	1462138	transporter
gnl|TC-DB|P76264|2.A.107.1.1	2.A.107.1.1	manganese	EX_cpd00030_e0	rxn05618,rxn08946,rxn08951,rxn05149,rxn08947	gnl|TC-DB|P76264|2.A.107.1.1	100.000	4.06e-108	337	100	CP001969.1 Escherichia coli IHE3034, complete genome	1968621	1969184	transporter
gnl|TC-DB|O27840|2.A.107.1.2	2.A.107.1.2	manganese	EX_cpd00030_e0	rxn05618,rxn08946,rxn08951,rxn05149,rxn08947	gnl|TC-DB|O27840|2.A.107.1.2	34.731	8.94e-25	98.2	88	CP001969.1 Escherichia coli IHE3034, complete genome	1968621	1969121	transporter
gnl|TC-DB|WP_100324686.1|2.A.107.1.4	2.A.107.1.4	manganese	EX_cpd00030_e0	rxn05618,rxn08946,rxn08951,rxn05149,rxn08947	gnl|TC-DB|WP_100324686.1|2.A.107.1.4	31.250	1.63e-15	71.2	92	CP001969.1 Escherichia coli IHE3034, complete genome	1968642	1969169	transporter
gnl|TC-DB|Q1P9T1|2.A.108.1.7	2.A.108.1.7	iron	EX_cpd10515_e0	rxn08473,rxn08474,rxn12504,rxn29259,rxn08476,rxn10963,rxn13286,rxn33142,rxn34369	gnl|TC-DB|Q1P9T1|2.A.108.1.7	22.745	2.13e-07	51.6	75	CP001969.1 Escherichia coli IHE3034, complete genome	143386	144726	transporter
gnl|TC-DB|Q1P9T1|2.A.108.1.7	2.A.108.1.7	iron	EX_cpd10516_e0	rxn29260	gnl|TC-DB|Q1P9T1|2.A.108.1.7	22.745	2.13e-07	51.6	75	CP001969.1 Escherichia coli IHE3034, complete genome	143386	144726	transporter
gnl|TC-DB|Q8YBL6|2.A.108.2.2	2.A.108.2.2	iron	EX_cpd10515_e0	rxn08473,rxn08474,rxn12504,rxn29259,rxn08476,rxn10963,rxn13286,rxn33142,rxn34369	gnl|TC-DB|Q8YBL6|2.A.108.2.2	28.261	2.73e-11	61.2	98	CP001969.1 Escherichia coli IHE3034, complete genome	1111063	1111875	transporter
gnl|TC-DB|Q8YBL6|2.A.108.2.2	2.A.108.2.2	iron	EX_cpd10516_e0	rxn29260	gnl|TC-DB|Q8YBL6|2.A.108.2.2	28.261	2.73e-11	61.2	98	CP001969.1 Escherichia coli IHE3034, complete genome	1111063	1111875	transporter
gnl|TC-DB|P31545|2.A.108.2.3	2.A.108.2.3	iron	EX_cpd10515_e0	rxn08473,rxn08474,rxn12504,rxn29259,rxn08476,rxn10963,rxn13286,rxn33142,rxn34369	gnl|TC-DB|P31545|2.A.108.2.3	98.818	0.0	865	100	CP001969.1 Escherichia coli IHE3034, complete genome	1113081	1114349	transporter
gnl|TC-DB|P31545|2.A.108.2.3	2.A.108.2.3	iron	EX_cpd10516_e0	rxn29260	gnl|TC-DB|P31545|2.A.108.2.3	98.818	0.0	865	100	CP001969.1 Escherichia coli IHE3034, complete genome	1113081	1114349	transporter
gnl|TC-DB|G7HJF7|2.A.108.2.9	2.A.108.2.9	iron	EX_cpd10515_e0	rxn08473,rxn08474,rxn12504,rxn29259,rxn08476,rxn10963,rxn13286,rxn33142,rxn34369	gnl|TC-DB|G7HJF7|2.A.108.2.9	29.268	7.50e-19	84.0	87	CP001969.1 Escherichia coli IHE3034, complete genome	1111078	1111800	transporter
gnl|TC-DB|G7HJF7|2.A.108.2.9	2.A.108.2.9	iron	EX_cpd10516_e0	rxn29260	gnl|TC-DB|G7HJF7|2.A.108.2.9	29.268	7.50e-19	84.0	87	CP001969.1 Escherichia coli IHE3034, complete genome	1111078	1111800	transporter
gnl|TC-DB|P0AFF4|2.A.1.10.1	2.A.1.10.1	adenosine	EX_cpd00182_e0	rxn05318,rxn08068,rxn12381	gnl|TC-DB|P0AFF4|2.A.1.10.1	99.761	0.0	843	100	CP001969.1 Escherichia coli IHE3034, complete genome	3436334	3437587	transporter
gnl|TC-DB|P0AFF4|2.A.1.10.1	2.A.1.10.1	cytidine	EX_cpd00367_e0	rxn05198,rxn08289,rxn10857,rxn12413,rxn13338,rxn10997	gnl|TC-DB|P0AFF4|2.A.1.10.1	99.761	0.0	843	100	CP001969.1 Escherichia coli IHE3034, complete genome	3436334	3437587	transporter
gnl|TC-DB|P0AFF4|2.A.1.10.1	2.A.1.10.1	guanosine	EX_cpd00311_e0	rxn05204,rxn08671,rxn09747,rxn12427,rxn28613	gnl|TC-DB|P0AFF4|2.A.1.10.1	99.761	0.0	843	100	CP001969.1 Escherichia coli IHE3034, complete genome	3436334	3437587	transporter
gnl|TC-DB|P0AFF4|2.A.1.10.1	2.A.1.10.1	inosine	EX_cpd00246_e0	rxn05316,rxn08753,rxn12445,rxn28604	gnl|TC-DB|P0AFF4|2.A.1.10.1	99.761	0.0	843	100	CP001969.1 Escherichia coli IHE3034, complete genome	3436334	3437587	transporter
gnl|TC-DB|P0AFF4|2.A.1.10.1	2.A.1.10.1	thymidine	EX_cpd00184_e0	rxn05200,rxn09298,rxn10892,rxn12457	gnl|TC-DB|P0AFF4|2.A.1.10.1	99.761	0.0	843	100	CP001969.1 Escherichia coli IHE3034, complete genome	3436334	3437587	transporter
gnl|TC-DB|P45562|2.A.1.10.2	2.A.1.10.2	adenosine	EX_cpd00182_e0	rxn05318,rxn08068,rxn12381	gnl|TC-DB|P45562|2.A.1.10.2	98.565	0.0	734	100	CP001969.1 Escherichia coli IHE3034, complete genome	2798985	2797732	transporter
gnl|TC-DB|P45562|2.A.1.10.2	2.A.1.10.2	cytidine	EX_cpd00367_e0	rxn05198,rxn08289,rxn10857,rxn12413,rxn13338,rxn10997	gnl|TC-DB|P45562|2.A.1.10.2	98.565	0.0	734	100	CP001969.1 Escherichia coli IHE3034, complete genome	2798985	2797732	transporter
gnl|TC-DB|P45562|2.A.1.10.2	2.A.1.10.2	inosine	EX_cpd00246_e0	rxn05316,rxn08753,rxn12445,rxn28604	gnl|TC-DB|P45562|2.A.1.10.2	98.565	0.0	734	100	CP001969.1 Escherichia coli IHE3034, complete genome	2798985	2797732	transporter
gnl|TC-DB|P45562|2.A.1.10.2	2.A.1.10.2	thymidine	EX_cpd00184_e0	rxn05200,rxn09298,rxn10892,rxn12457	gnl|TC-DB|P45562|2.A.1.10.2	98.565	0.0	734	100	CP001969.1 Escherichia coli IHE3034, complete genome	2798985	2797732	transporter
gnl|TC-DB|P45562|2.A.1.10.2	2.A.1.10.2	xanthosine	EX_cpd01217_e0	rxn05680,rxn09381	gnl|TC-DB|P45562|2.A.1.10.2	98.565	0.0	734	100	CP001969.1 Escherichia coli IHE3034, complete genome	2798985	2797732	transporter
gnl|TC-DB|P0AEP1|2.A.1.1.1	2.A.1.1.1	arabinose	EX_cpd00185_e0	rxn12574	gnl|TC-DB|P0AEP1|2.A.1.1.1	99.569	0.0	910	100	CP001969.1 Escherichia coli IHE3034, complete genome	3419000	3420391	transporter
gnl|TC-DB|P0AEP1|2.A.1.1.1	2.A.1.1.1	arabinose	EX_cpd00224_e0	rxn05500,rxn08140,rxn08141	gnl|TC-DB|P0AEP1|2.A.1.1.1	99.569	0.0	910	100	CP001969.1 Escherichia coli IHE3034, complete genome	3419000	3420391	transporter
gnl|TC-DB|P0AEP1|2.A.1.1.1	2.A.1.1.1	fructose	EX_cpd00082_e0	rxn09681	gnl|TC-DB|P0AEP1|2.A.1.1.1	99.569	0.0	910	100	CP001969.1 Escherichia coli IHE3034, complete genome	3419000	3420391	transporter
gnl|TC-DB|P0AEP1|2.A.1.1.1	2.A.1.1.1	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|P0AEP1|2.A.1.1.1	99.569	0.0	910	100	CP001969.1 Escherichia coli IHE3034, complete genome	3419000	3420391	transporter
gnl|TC-DB|P0AEP1|2.A.1.1.1	2.A.1.1.1	galacturonate	EX_cpd00280_e0	rxn05673,rxn08588	gnl|TC-DB|P0AEP1|2.A.1.1.1	99.569	0.0	910	100	CP001969.1 Escherichia coli IHE3034, complete genome	3419000	3420391	transporter
gnl|TC-DB|P0AEP1|2.A.1.1.1	2.A.1.1.1	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P0AEP1|2.A.1.1.1	99.569	0.0	910	100	CP001969.1 Escherichia coli IHE3034, complete genome	3419000	3420391	transporter
gnl|TC-DB|P0AEP1|2.A.1.1.1	2.A.1.1.1	glycerol	EX_cpd00100_e0	rxn12529,rxn34380	gnl|TC-DB|P0AEP1|2.A.1.1.1	99.569	0.0	910	100	CP001969.1 Escherichia coli IHE3034, complete genome	3419000	3420391	transporter
gnl|TC-DB|P0AEP1|2.A.1.1.1	2.A.1.1.1	inositol	EX_cpd00121_e0	rxn05593,rxn08752	gnl|TC-DB|P0AEP1|2.A.1.1.1	99.569	0.0	910	100	CP001969.1 Escherichia coli IHE3034, complete genome	3419000	3420391	transporter
