# gapseq version: 1.4.0
# Transporter sequence DB md5sum: b99a77e (2024-11-21)
id	tc	sub	exid	rea	qseqid	pident	evalue	bitscore	qcovs	stitle	sstart	send	comment
gnl|TC-DB|P0C105|2.A.1.7.2	2.A.1.7.2	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|P0C105|2.A.1.7.2	29.812	4.26e-40	149	97	CP002689.1 Porphyromonas asaccharolytica DSM 20707, complete genome	477179	478426	transporter
gnl|TC-DB|P0C105|2.A.1.7.2	2.A.1.7.2	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|P0C105|2.A.1.7.2	29.812	4.26e-40	149	97	CP002689.1 Porphyromonas asaccharolytica DSM 20707, complete genome	477179	478426	transporter
gnl|TC-DB|O25788|2.A.1.7.7	2.A.1.7.7	galactose	EX_cpd00108_e0	rxn05566,rxn08584,rxn34374	gnl|TC-DB|O25788|2.A.1.7.7	28.706	4.61e-27	110	97	CP002689.1 Porphyromonas asaccharolytica DSM 20707, complete genome	477218	478441	transporter
gnl|TC-DB|O25788|2.A.1.7.7	2.A.1.7.7	glucose	EX_cpd00027_e0	rxn05573,rxn08616,rxn09679,rxn09875,rxn08617	gnl|TC-DB|O25788|2.A.1.7.7	28.706	4.61e-27	110	97	CP002689.1 Porphyromonas asaccharolytica DSM 20707, complete genome	477218	478441	transporter
gnl|TC-DB|O25788|2.A.1.7.7	2.A.1.7.7	mannose	EX_cpd00138_e0	rxn05611	gnl|TC-DB|O25788|2.A.1.7.7	28.706	4.61e-27	110	97	CP002689.1 Porphyromonas asaccharolytica DSM 20707, complete genome	477218	478441	transporter
gnl|TC-DB|Q8EBL0|2.A.1.7.8	2.A.1.7.8	D-glucosamine	EX_cpd00276_e0	rxn12526	gnl|TC-DB|Q8EBL0|2.A.1.7.8	26.946	7.45e-21	92.4	76	CP002689.1 Porphyromonas asaccharolytica DSM 20707, complete genome	477545	478444	transporter
gnl|TC-DB|A1S4V0|2.A.1.7.9	2.A.1.7.9	N-acetylgalactosamine	EX_cpd00832_e0	rxn11396	gnl|TC-DB|A1S4V0|2.A.1.7.9	23.274	2.79e-10	58.9	83	CP002689.1 Porphyromonas asaccharolytica DSM 20707, complete genome	477209	478261	transporter
gnl|TC-DB|P45394|2.A.19.5.1	2.A.19.5.1	calcium	EX_cpd00063_e0	rxn05514,rxn08185,rxn08188,rxn10448,rxn29257,rxn29824	gnl|TC-DB|P45394|2.A.19.5.1	34.365	1.40e-31	121	93	CP002689.1 Porphyromonas asaccharolytica DSM 20707, complete genome	1913855	1912923	transporter
gnl|TC-DB|Q0ZAI3|2.A.19.5.2	2.A.19.5.2	calcium	EX_cpd00063_e0	rxn05514,rxn08185,rxn08188,rxn10448,rxn29257,rxn29824	gnl|TC-DB|Q0ZAI3|2.A.19.5.2	35.692	9.50e-32	122	96	CP002689.1 Porphyromonas asaccharolytica DSM 20707, complete genome	1913873	1912911	transporter
gnl|TC-DB|Q0ZAI3|2.A.19.5.2	2.A.19.5.2	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q0ZAI3|2.A.19.5.2	35.692	9.50e-32	122	96	CP002689.1 Porphyromonas asaccharolytica DSM 20707, complete genome	1913873	1912911	transporter
gnl|TC-DB|Q57556|2.A.19.5.3	2.A.19.5.3	calcium	EX_cpd00063_e0	rxn05514,rxn08185,rxn08188,rxn10448,rxn29257,rxn29824	gnl|TC-DB|Q57556|2.A.19.5.3	32.997	6.56e-31	119	88	CP002689.1 Porphyromonas asaccharolytica DSM 20707, complete genome	1913855	1912965	transporter
gnl|TC-DB|Q57556|2.A.19.5.3	2.A.19.5.3	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q57556|2.A.19.5.3	32.997	6.56e-31	119	88	CP002689.1 Porphyromonas asaccharolytica DSM 20707, complete genome	1913855	1912965	transporter
gnl|TC-DB|Q8TPA6|2.A.19.5.4	2.A.19.5.4	calcium	EX_cpd00063_e0	rxn05514,rxn08185,rxn08188,rxn10448,rxn29257,rxn29824	gnl|TC-DB|Q8TPA6|2.A.19.5.4	32.840	1.80e-34	130	94	CP002689.1 Porphyromonas asaccharolytica DSM 20707, complete genome	1913858	1912923	transporter
gnl|TC-DB|Q8TPA6|2.A.19.5.4	2.A.19.5.4	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q8TPA6|2.A.19.5.4	32.840	1.80e-34	130	94	CP002689.1 Porphyromonas asaccharolytica DSM 20707, complete genome	1913858	1912923	transporter
gnl|TC-DB|Q8NRL9|2.A.22.4.3	2.A.22.4.3	alanine	EX_cpd00035_e0	rxn05215,rxn05496,rxn08101,rxn08102,rxn34464,rxn34465,rxn34485,rxn34486	gnl|TC-DB|Q8NRL9|2.A.22.4.3	33.962	4.4	21.2	83	CP002689.1 Porphyromonas asaccharolytica DSM 20707, complete genome	157920	157786	transporter
gnl|TC-DB|Q8NRL9|2.A.22.4.3	2.A.22.4.3	methionine	EX_cpd00060_e0	rxn05615,rxn09672,rxn09738	gnl|TC-DB|Q8NRL9|2.A.22.4.3	33.962	4.4	21.2	83	CP002689.1 Porphyromonas asaccharolytica DSM 20707, complete genome	157920	157786	transporter
gnl|TC-DB|B7GU58|2.A.28.2.6	2.A.28.2.6	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|B7GU58|2.A.28.2.6	22.368	0.28	29.6	82	CP002689.1 Porphyromonas asaccharolytica DSM 20707, complete genome	62881	63690	transporter
gnl|TC-DB|P13738|2.A.33.1.1	2.A.33.1.1	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|P13738|2.A.33.1.1	36.272	7.00e-48	171	88	CP002689.1 Porphyromonas asaccharolytica DSM 20707, complete genome	1929609	1930784	transporter
gnl|TC-DB|Q56725|2.A.33.1.2	2.A.33.1.2	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|Q56725|2.A.33.1.2	35.323	2.21e-50	178	89	CP002689.1 Porphyromonas asaccharolytica DSM 20707, complete genome	1929588	1930784	transporter
gnl|TC-DB|Q56725|2.A.33.1.2	2.A.33.1.2	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q56725|2.A.33.1.2	35.323	2.21e-50	178	89	CP002689.1 Porphyromonas asaccharolytica DSM 20707, complete genome	1929588	1930784	transporter
gnl|TC-DB|Q9S1X8|2.A.33.1.6	2.A.33.1.6	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q9S1X8|2.A.33.1.6	31.910	1.12e-15	75.9	84	CP002689.1 Porphyromonas asaccharolytica DSM 20707, complete genome	1929561	1930718	transporter
gnl|TC-DB|P76007|2.A.36.6.11	2.A.36.6.11	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|P76007|2.A.36.6.11	34.978	1.08e-46	173	75	CP002689.1 Porphyromonas asaccharolytica DSM 20707, complete genome	1927618	1928940	transporter
gnl|TC-DB|Q87KV8|2.A.36.6.3	2.A.36.6.3	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|Q87KV8|2.A.36.6.3	35.435	1.57e-55	199	77	CP002689.1 Porphyromonas asaccharolytica DSM 20707, complete genome	1927588	1928940	transporter
gnl|TC-DB|Q9KNM9|2.A.36.6.5	2.A.36.6.5	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|Q9KNM9|2.A.36.6.5	34.156	1.93e-65	229	81	CP002689.1 Porphyromonas asaccharolytica DSM 20707, complete genome	1927516	1928949	transporter
gnl|TC-DB|P0A756|2.A.37.1.2	2.A.37.1.2	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|P0A756|2.A.37.1.2	29.940	6.58e-22	88.6	90	CP002689.1 Porphyromonas asaccharolytica DSM 20707, complete genome	1238038	1237544	transporter
gnl|TC-DB|P26235|2.A.37.2.1	2.A.37.2.1	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|P26235|2.A.37.2.1	26.144	7.90e-10	57.0	75	CP002689.1 Porphyromonas asaccharolytica DSM 20707, complete genome	655653	656555	transporter
gnl|TC-DB|Q9KI10|2.A.37.2.2	2.A.37.2.2	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|Q9KI10|2.A.37.2.2	28.312	8.54e-20	88.2	91	CP002689.1 Porphyromonas asaccharolytica DSM 20707, complete genome	655506	656645	transporter
gnl|TC-DB|Q9KI10|2.A.37.2.2	2.A.37.2.2	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q9KI10|2.A.37.2.2	28.312	8.54e-20	88.2	91	CP002689.1 Porphyromonas asaccharolytica DSM 20707, complete genome	655506	656645	transporter
gnl|TC-DB|Q5SIA2|2.A.37.2.7	2.A.37.2.7	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q5SIA2|2.A.37.2.7	26.211	2.80e-18	83.6	86	CP002689.1 Porphyromonas asaccharolytica DSM 20707, complete genome	655644	656684	transporter
gnl|TC-DB|P0AFZ7|2.A.38.1.1	2.A.38.1.1	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|P0AFZ7|2.A.38.1.1	35.853	8.40e-63	218	95	CP002689.1 Porphyromonas asaccharolytica DSM 20707, complete genome	847086	848453	transporter
gnl|TC-DB|Q6T3V6|2.A.38.1.2	2.A.38.1.2	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|Q6T3V6|2.A.38.1.2	30.583	7.68e-36	139	83	CP002689.1 Porphyromonas asaccharolytica DSM 20707, complete genome	847230	848453	transporter
gnl|TC-DB|Q6T3V7|2.A.38.1.3	2.A.38.1.3	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|Q6T3V7|2.A.38.1.3	32.906	1.85e-57	202	95	CP002689.1 Porphyromonas asaccharolytica DSM 20707, complete genome	847083	848453	transporter
gnl|TC-DB|Q9X0H4|2.A.38.1.4	2.A.38.1.4	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|Q9X0H4|2.A.38.1.4	31.193	9.84e-39	147	85	CP002689.1 Porphyromonas asaccharolytica DSM 20707, complete genome	847143	848420	transporter
gnl|TC-DB|Q87TN7|2.A.38.1.5	2.A.38.1.5	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|Q87TN7|2.A.38.1.5	34.100	3.78e-56	199	98	CP002689.1 Porphyromonas asaccharolytica DSM 20707, complete genome	847035	848450	transporter
gnl|TC-DB|Q87TN7|2.A.38.1.5	2.A.38.1.5	sodium	EX_cpd00971_e0	rxn10576,rxn13753,rxn25832,rxn27363,rxn30509,rxn37569,rxn37570,rxn37571	gnl|TC-DB|Q87TN7|2.A.38.1.5	34.100	3.78e-56	199	98	CP002689.1 Porphyromonas asaccharolytica DSM 20707, complete genome	847035	848450	transporter
gnl|TC-DB|P23849|2.A.38.1.6	2.A.38.1.6	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|P23849|2.A.38.1.6	31.776	6.33e-42	157	87	CP002689.1 Porphyromonas asaccharolytica DSM 20707, complete genome	847188	848450	transporter
gnl|TC-DB|P39760|2.A.38.4.4	2.A.38.4.4	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|P39760|2.A.38.4.4	23.041	2.15e-05	41.2	92	CP002689.1 Porphyromonas asaccharolytica DSM 20707, complete genome	845618	846253	transporter
gnl|TC-DB|G8V089|2.A.38.4.6	2.A.38.4.6	potassium	EX_cpd00205_e0	rxn05595,rxn05596,rxn08769,rxn08770,rxn10820,rxn38724	gnl|TC-DB|G8V089|2.A.38.4.6	20.183	5.63e-06	43.1	94	CP002689.1 Porphyromonas asaccharolytica DSM 20707, complete genome	845615	846256	transporter
gnl|TC-DB|Q6NE50|2.A.4.7.3	2.A.4.7.3	iron	EX_cpd10515_e0	rxn08473,rxn08474,rxn12504,rxn29259,rxn08476,rxn10963,rxn13286,rxn33142,rxn34369	gnl|TC-DB|Q6NE50|2.A.4.7.3	29.710	7.58e-31	118	90	CP002689.1 Porphyromonas asaccharolytica DSM 20707, complete genome	72411	71584	transporter
gnl|TC-DB|Q6NE50|2.A.4.7.3	2.A.4.7.3	iron	EX_cpd10516_e0	rxn29260	gnl|TC-DB|Q6NE50|2.A.4.7.3	29.710	7.58e-31	118	90	CP002689.1 Porphyromonas asaccharolytica DSM 20707, complete genome	72411	71584	transporter
gnl|TC-DB|Q6NE57|2.A.4.7.4	2.A.4.7.4	iron	EX_cpd10515_e0	rxn08473,rxn08474,rxn12504,rxn29259,rxn08476,rxn10963,rxn13286,rxn33142,rxn34369	gnl|TC-DB|Q6NE57|2.A.4.7.4	29.183	2.74e-21	91.3	79	CP002689.1 Porphyromonas asaccharolytica DSM 20707, complete genome	72426	71659	transporter
gnl|TC-DB|Q6NE57|2.A.4.7.4	2.A.4.7.4	iron	EX_cpd10516_e0	rxn29260	gnl|TC-DB|Q6NE57|2.A.4.7.4	29.183	2.74e-21	91.3	79	CP002689.1 Porphyromonas asaccharolytica DSM 20707, complete genome	72426	71659	transporter
gnl|TC-DB|Q8E919|2.A.4.7.5	2.A.4.7.5	cadmium	EX_cpd01012_e0	rxn08196,rxn13814,rxn08198,rxn29670	gnl|TC-DB|Q8E919|2.A.4.7.5	24.138	1.36e-06	45.8	85	CP002689.1 Porphyromonas asaccharolytica DSM 20707, complete genome	72363	71581	transporter
gnl|TC-DB|Q8E919|2.A.4.7.5	2.A.4.7.5	zinc	EX_cpd00034_e0	rxn09389,rxn13919,rxn09391,rxn28559	gnl|TC-DB|Q8E919|2.A.4.7.5	24.138	1.36e-06	45.8	85	CP002689.1 Porphyromonas asaccharolytica DSM 20707, complete genome	72363	71581	transporter
gnl|TC-DB|Q92N44|2.A.4.7.7	2.A.4.7.7	manganese	EX_cpd00030_e0	rxn05618,rxn08946,rxn08951,rxn05149,rxn08947	gnl|TC-DB|Q92N44|2.A.4.7.7	24.806	0.003	35.4	81	CP002689.1 Porphyromonas asaccharolytica DSM 20707, complete genome	72351	71584	transporter
gnl|TC-DB|Q1LHU8|2.A.4.7.9	2.A.4.7.9	cadmium	EX_cpd01012_e0	rxn08196,rxn13814,rxn08198,rxn29670	gnl|TC-DB|Q1LHU8|2.A.4.7.9	33.688	3.30e-23	97.4	79	CP002689.1 Porphyromonas asaccharolytica DSM 20707, complete genome	72498	71662	transporter
gnl|TC-DB|Q1LHU8|2.A.4.7.9	2.A.4.7.9	cobalt	EX_cpd00149_e0	rxn08240,rxn13681,rxn08242,rxn10474	gnl|TC-DB|Q1LHU8|2.A.4.7.9	33.688	3.30e-23	97.4	79	CP002689.1 Porphyromonas asaccharolytica DSM 20707, complete genome	72498	71662	transporter
gnl|TC-DB|Q1LHU8|2.A.4.7.9	2.A.4.7.9	iron	EX_cpd10515_e0	rxn08473,rxn08474,rxn12504,rxn29259,rxn08476,rxn10963,rxn13286,rxn33142,rxn34369	gnl|TC-DB|Q1LHU8|2.A.4.7.9	33.688	3.30e-23	97.4	79	CP002689.1 Porphyromonas asaccharolytica DSM 20707, complete genome	72498	71662	transporter
gnl|TC-DB|Q1LHU8|2.A.4.7.9	2.A.4.7.9	iron	EX_cpd10516_e0	rxn29260	gnl|TC-DB|Q1LHU8|2.A.4.7.9	33.688	3.30e-23	97.4	79	CP002689.1 Porphyromonas asaccharolytica DSM 20707, complete genome	72498	71662	transporter
gnl|TC-DB|Q1LHU8|2.A.4.7.9	2.A.4.7.9	nickel	EX_cpd00244_e0	rxn08990,rxn08992,rxn10581,rxn13730	gnl|TC-DB|Q1LHU8|2.A.4.7.9	33.688	3.30e-23	97.4	79	CP002689.1 Porphyromonas asaccharolytica DSM 20707, complete genome	72498	71662	transporter
gnl|TC-DB|Q1LHU8|2.A.4.7.9	2.A.4.7.9	zinc	EX_cpd00034_e0	rxn09389,rxn13919,rxn09391,rxn28559	gnl|TC-DB|Q1LHU8|2.A.4.7.9	33.688	3.30e-23	97.4	79	CP002689.1 Porphyromonas asaccharolytica DSM 20707, complete genome	72498	71662	transporter
gnl|TC-DB|P17551|2.A.51.1.1	2.A.51.1.1	chromate	EX_cpd11595_e0	rxn05526,rxn13686	gnl|TC-DB|P17551|2.A.51.1.1	28.339	7.46e-14	70.1	75	CP002689.1 Porphyromonas asaccharolytica DSM 20707, complete genome	1136544	1137392	transporter
gnl|TC-DB|Q55027|2.A.51.1.2	2.A.51.1.2	chromate	EX_cpd11595_e0	rxn05526,rxn13686	gnl|TC-DB|Q55027|2.A.51.1.2	29.412	8.79e-28	112	77	CP002689.1 Porphyromonas asaccharolytica DSM 20707, complete genome	1136565	1137413	transporter
gnl|TC-DB|P14285|2.A.51.1.3	2.A.51.1.3	chromate	EX_cpd11595_e0	rxn05526,rxn13686	gnl|TC-DB|P14285|2.A.51.1.3	27.301	1.02e-20	91.7	75	CP002689.1 Porphyromonas asaccharolytica DSM 20707, complete genome	1136550	1137416	transporter
gnl|TC-DB|Q73LW8|2.A.51.1.6	2.A.51.1.6	chromate	EX_cpd11595_e0	rxn05526,rxn13686	gnl|TC-DB|Q73LW8|2.A.51.1.6	38.202	1.22e-35	128	91	CP002689.1 Porphyromonas asaccharolytica DSM 20707, complete genome	1136535	1137068	transporter
gnl|TC-DB|P0AFR2|2.A.53.3.11	2.A.53.3.1	arginine	EX_cpd00051_e0	rxn05303,rxn08154,rxn09783,rxn12437,rxn13228,rxn30457,rxn10840,rxn33718	gnl|TC-DB|P0AFR2|2.A.53.3.11	35.842	4.97e-45	167	88	CP002689.1 Porphyromonas asaccharolytica DSM 20707, complete genome	1099995	1101449	transporter
gnl|TC-DB|P0AFR2|2.A.53.3.11	2.A.53.3.1	aspartate	EX_cpd00041_e0	rxn05217,rxn08169,rxn09781,rxn09825,rxn10151,rxn10155,rxn12439,rxn13233,rxn29029,rxn34357,rxn34358,rxn34456,rxn34493,rxn39046,rxn08165	gnl|TC-DB|P0AFR2|2.A.53.3.11	35.842	4.97e-45	167	88	CP002689.1 Porphyromonas asaccharolytica DSM 20707, complete genome	1099995	1101449	transporter
gnl|TC-DB|P0AFR2|2.A.53.3.11	2.A.53.3.1	fumarate	EX_cpd00106_e0	rxn05561,rxn08542,rxn08543,rxn10152,rxn10158,rxn10901,rxn12423	gnl|TC-DB|P0AFR2|2.A.53.3.11	35.842	4.97e-45	167	88	CP002689.1 Porphyromonas asaccharolytica DSM 20707, complete genome	1099995	1101449	transporter
gnl|TC-DB|P0AFR2|2.A.53.3.11	2.A.53.3.1	histidine	EX_cpd00119_e0	rxn05299,rxn08719,rxn09744,rxn13314,rxn34384	gnl|TC-DB|P0AFR2|2.A.53.3.11	35.842	4.97e-45	167	88	CP002689.1 Porphyromonas asaccharolytica DSM 20707, complete genome	1099995	1101449	transporter
gnl|TC-DB|P0AFR2|2.A.53.3.11	2.A.53.3.1	L-lysine	EX_cpd00039_e0	rxn05305,rxn08854,rxn08855,rxn09674,rxn09740,rxn12378,rxn13343,rxn10834,rxn33297	gnl|TC-DB|P0AFR2|2.A.53.3.11	35.842	4.97e-45	167	88	CP002689.1 Porphyromonas asaccharolytica DSM 20707, complete genome	1099995	1101449	transporter
gnl|TC-DB|P0AFR2|2.A.53.3.11	2.A.53.3.1	ornithine	EX_cpd00064_e0	rxn05628,rxn09731,rxn29084,rxn29085	gnl|TC-DB|P0AFR2|2.A.53.3.11	35.842	4.97e-45	167	88	CP002689.1 Porphyromonas asaccharolytica DSM 20707, complete genome	1099995	1101449	transporter
gnl|TC-DB|P0AFR2|2.A.53.3.11	2.A.53.3.1	succinate	EX_cpd00036_e0	rxn05654,rxn09269,rxn09270,rxn10154,rxn10157,rxn12455,rxn39059	gnl|TC-DB|P0AFR2|2.A.53.3.11	35.842	4.97e-45	167	88	CP002689.1 Porphyromonas asaccharolytica DSM 20707, complete genome	1099995	1101449	transporter
